,id,suggestion,author,date_created,last_upvoted,comments,status,votes
309,161961,Conversation prompts,Moses,"22 Feb, 2021",28 Oct,26,Feedback Needed,167
310,165044,Neighboring countries filter,Erik,"02 Mar, 2021",today,19,Feedback Needed,164
311,165319,Higher character count in bio,Qaseem,"02 Mar, 2021",today,18,Feedback Needed,162
312,165991,Search by name,Morgan,"03 Mar, 2021",01 Nov,27,Feedback Needed,155
313,165329,Increase photo count,Qaseem Maajid-Bey,"02 Mar, 2021",01 Nov,4,Feedback Needed,139
314,170628,Match explanations,Aidan Nemelka,"18 Mar, 2021",25 Oct,6,Feedback Needed,129
315,174999,Allow short videos to be added to profile,Jeannine,"30 Mar, 2021",29 Oct,27,Feedback Needed,128
316,165005,Share photos send photos in chat,Ejkl,"02 Mar, 2021",2 days ago,20,Feedback Needed,117
317,170306,Profile analytics,Robert,"17 Mar, 2021",30 Oct,19,Feedback Needed,115
318,179902,Mutual games,Joe,"17 Apr, 2021",20 Oct,11,Feedback Needed,106
319,169249,Video call speed dating,Anonymous,"13 Mar, 2021",18 Oct,14,Feedback Needed,94
320,169448,Change unmatch reasons,Nate,"15 Mar, 2021",14 Oct,9,Feedback Needed,78
321,176350,Display full name,KH,"05 Apr, 2021",14 Oct,38,Feedback Needed,76
322,172670,Show approximate number of people in range,Robert,"17 Mar, 2021",01 Nov,2,Feedback Needed,74
323,175785,Bring back old matches,Greg,"01 Apr, 2021",2 days ago,5,Feedback Needed,72
324,164958,Nudges or reminders,Sarah,"02 Mar, 2021",29 Sep,2,Feedback Needed,70
325,338157,Display where the person actually lives instead of just where that person is tra,Angie,21 Oct,today,1,Feedback Needed,5
326,334432,See notes sent and read status,Trevor,03 Oct,01 Nov,1,Feedback Needed,5
327,336290,Make notes great again,N,12 Oct,18 Oct,0,Feedback Needed,4
328,334096,Filter by school attendance,Jacob,01 Oct,19 Oct,0,Feedback Needed,4
329,337572,People who have liked me can bypass filters,Tustin,19 Oct,24 Oct,0,Feedback Needed,3
330,335574,Stop just swipe and allow more communication,Zac,08 Oct,today,0,Feedback Needed,2
331,332372,Filter by persons name,Jonathan Hansen,25 Sep,19 Oct,0,Feedback Needed,2
332,329849,Short profile videos,Samuel Roberts,15 Sep,15 Sep,1,Feedback Needed,1
333,337834,Lets talk about prompt,Virginia,20 Oct,20 Oct,0,Feedback Needed,1
334,336846,Member status filter,Tyler,14 Oct,14 Oct,0,Feedback Needed,1
335,333056,Edit a message that has been sent,Richard Bernal,27 Sep,27 Sep,0,Feedback Needed,1
336,332306,Add how many kids,Stacie Tillotson,24 Sep,24 Sep,0,Feedback Needed,1
337,328515,Delete messages,LÃ­a,11 Sep,11 Sep,0,Feedback Needed,1
338,168489,Let queer members match with other queer members,Rachel,"10 Mar, 2021",31 Oct,132,Open,1.1000
339,165279,Birthday surprise,Jefferson Glenn,"02 Mar, 2021",29 Oct,10,Open,288
340,161959,Filter has children or not,Moses,"22 Feb, 2021",13 Oct,29,Released,256
341,161947,Filter interest level,Moses,"22 Feb, 2021",19 Oct,39,Released,243
342,157427,Video chat,Moses,"03 Feb, 2021",yesterday,24,Released,190
343,175881,Free trial,Erica,"01 Apr, 2021",yesterday,26,Closed,156
344,164933,Filter temple recommend,Moses,"01 Mar, 2021",29 Oct,16,Released,145
345,161963,Filter politics,Moses,"22 Feb, 2021",19 Oct,25,Closed,143
346,164926,Share a profile,Moses,"01 Mar, 2021",19 Oct,21,Released,134
347,161966,Filter divorced,Moses,"22 Feb, 2021",01 Nov,27,Released,120
348,172738,Show likelyhood to respond,Josh,"23 Mar, 2021",13 Oct,12,Closed,88
349,169296,Filter weight,Pedro,"14 Mar, 2021",14 Oct,32,Closed,86
350,172181,Filter those that like you,Collin,"21 Mar, 2021",19 Oct,7,Closed,84
351,176175,Dealbreakers,Damian,"03 Apr, 2021",14 Oct,10,Closed,82
352,170905,Penalize ignoring a message from a match,Daniel,"18 Mar, 2021",25 Oct,26,Closed,79
353,164998,Filter ethnicity,B,"02 Mar, 2021",17 Oct,23,Closed,76
354,171625,An are you dating someone thing,Mathieu Brewer,"20 Mar, 2021",14 Oct,5,Closed,72
355,179921,Notes should be one per day anytime i want to use it not once every 24 hrs exact,Eliot,"18 Apr, 2021",10 Oct,4,Open,67
356,170894,Filter specific tag,Sanford Bassett,"18 Mar, 2021",17 Oct,61,Open,60
357,176262,Add additional location filter by state,Ryan,"04 Apr, 2021",02 Oct,8,Open,51
358,184861,List view of people whove liked you,Anonymous,"12 May, 2021",24 Sep,8,Closed,50
359,197289,Ghosting ratio,Sunny,"10 Jul, 2021",13 Oct,6,Open,49
360,170233,Group date feature,Jaden,"16 Mar, 2021",12 Sep,8,Open,48
361,172119,A notification sound,Bradley,"21 Mar, 2021",12 Sep,3,Open,48
362,253422,Description first optionally,Jackson,"03 Dec, 2021",13 Oct,3,Open,45
363,161964,Filter pets,Moses,"22 Feb, 2021",13 Oct,2,Closed,45
364,180047,Not for me instead of no reason,Kay,"19 Apr, 2021",19 Oct,1,Open,42
365,174225,Time stamps,emma,"27 Mar, 2021",yesterday,3,Open,41
366,184344,Picture upload zoom issue,Daniel,"09 May, 2021",22 Oct,6,Open,40
367,203487,When ward hopping have option to display both real and hopped location,Matt Eden,"17 Aug, 2021",01 Sep,4,Open,38
368,165040,Add spotify top artists,Moses,"02 Mar, 2021",13 Oct,8,Open,37
369,176263,Reset all down swipes option,Ryan,"04 Apr, 2021",14 Oct,3,Closed,36
370,190177,See who liked me list view,Michael Patterson,"09 Jun, 2021",20 Sep,8,Open,35
371,198340,Filter body type,Stephanie,"17 Jul, 2021",13 Oct,9,Open,33
372,181754,Filter exclude utah from results,Chris,"26 Apr, 2021",20 Oct,4,Open,33
373,200161,Filter language,Paige,"27 Jul, 2021",26 Aug,15,Closed,32
374,192803,Friends only section,Adam fox,"19 Jun, 2021",17 Oct,14,Open,32
375,202492,Make the about me section a required field,Moses Lotulelei,"10 Aug, 2021",13 Oct,4,Open,32
376,183909,Show new people by most compatible first,Laura,"07 May, 2021",20 Aug,3,Open,31
377,190702,Display if willing to relocate on profile,mark Osborn,"11 Jun, 2021",10 Oct,7,Closed,30
378,192616,Add a blind dating feature for people who dont want looks to influence if they m,Chad,"19 Jun, 2021",13 Oct,7,Open,29
379,175614,Downvote option on the feedback site,Jared,"31 Mar, 2021",21 Sep,6,Closed,28
380,189478,Get rid of spamfraudulent users,Chele,"07 Jun, 2021",14 Oct,13,Open,27
381,170258,Web browser support,Q,"16 Mar, 2021",13 Oct,10,Open,26
382,164931,Filter favorite school,Moses,"01 Mar, 2021",13 Oct,24,Open,25
383,179087,Add more then 2 letters for the state or country better geographic clarity pleas,James McLean,"14 Apr, 2021",17 Sep,1,Open,24
384,181384,Photo age,Joseph Smith,"23 Apr, 2021",01 Sep,2,Open,23
385,173851,Limit total number of matches based on your responsiveness with existing matches,Josh,"26 Mar, 2021",15 Oct,0,Closed,21
386,307193,Lower subscription price,Bay,11 Jun,20 Sep,1,Closed,20
387,194118,Add education level,Holly,"26 Jun, 2021",01 Sep,4,Open,19
388,165226,Facebook mutual friends,Ashlee,"02 Mar, 2021",07 Jul,3,Closed,19
389,172209,Home screen should be messaging,Dan,"21 Mar, 2021",21 Sep,1,Open,19
390,173621,Automatically translate messages,Giovanna,"25 Mar, 2021",07 Jul,10,Closed,18
391,199535,Fix photo sizing,Kyra,"26 Jul, 2021",21 Sep,8,Open,18
392,186715,Allow those who you have liked to see you liked them,Anonymous,"21 May, 2021",02 Oct,2,Open,18
393,164972,World wide distance,Cole,"02 Mar, 2021",14 Sep,2,Open,18
394,175897,Publish dating market statistics for an area,Trent,"02 Apr, 2021",29 Aug,0,Open,18
395,188769,Filter returned missionary,Matthew S. Mahoney,"03 Jun, 2021",19 Aug,12,Open,17
396,192610,Add a section asking about covid vaccination status,Chad,"19 Jun, 2021",13 Oct,6,Open,17
397,165321,Minimum character count in bio,Qaseem Maajid-Bey,"02 Mar, 2021",11 Sep,2,Closed,17
398,194685,See at least 1 person per week,Micah Conover,"29 Jun, 2021",10 Oct,0,Closed,17
399,179930,Timedate stamp on messages,Howie,"18 Apr, 2021",yesterday,1,Open,16
400,164969,Scroll bar,Cole,"02 Mar, 2021",02 Aug,1,Open,16
401,192772,Be able to set your location to your home city while traveling,Jacob Coleman,"19 Jun, 2021",01 Sep,0,Closed,16
402,173770,Party room,Braeden,"25 Mar, 2021",14 Jul,0,Open,16
403,198341,Filter gym activity,Shelby,"17 Jul, 2021",02 Oct,2,Open,15
404,201410,Rollover notes,Barry,"03 Aug, 2021",26 Aug,1,Open,15
405,186181,Optional profile feedback,Jeremy,"18 May, 2021",21 Aug,7,Open,14
406,189906,Make the distance slider better,Ryan,"08 Jun, 2021",14 Oct,5,Open,14
407,266157,The new about me section is too short,Liz,"27 Dec, 2021",14 Oct,4,Open,14
408,200613,No dead animals,Kelsi,"28 Jul, 2021",23 Sep,4,Open,14
409,217248,Unmatch feedback,R,"22 Sep, 2021",14 Oct,3,Open,14
410,282931,Family tree app linked to this,Hailey,26 Feb,03 Aug,2,Open,14
411,200637,Give stats on your profile percentageswhats successful,Todd,"29 Jul, 2021",20 Aug,2,Open,14
412,188116,Get rid of say hi,J,"31 May, 2021",10 Oct,1,Open,14
413,173521,Questionnaire,Jared,"25 Mar, 2021",09 Aug,1,Closed,14
414,202149,React to messages sent,Kristina Cannon,"09 Aug, 2021",09 Aug,0,Open,14
415,176239,Pause profile,Amanda,"04 Apr, 2021",18 Oct,0,Closed,14
416,194293,Require member record number,Rachel,"28 Jun, 2021",13 Oct,8,Closed,13
417,189884,Verified profiles filter for them,Jeramy,"08 Jun, 2021",13 Oct,7,Open,13
418,194489,Filter modesty,Mitch,"29 Jun, 2021",10 Oct,5,Closed,13
419,281412,Force users to complete verification,Michael,20 Feb,24 Sep,3,Open,13
420,186677,Date ideas,Nathaniel Sparks,"20 May, 2021",01 Sep,3,Open,13
421,202557,Message preview in notification,Sterling,"10 Aug, 2021",20 Aug,2,Open,13
422,211694,Reset all downswipes from people who like you,Tyler Alley,"05 Sep, 2021",01 Sep,1,Open,13
423,175898,Option for more detailed profile info,Trent,"02 Apr, 2021",09 Aug,1,Open,13
424,173095,Multiple search locations,Frank the Dog from Men In Black 2,"23 Mar, 2021",14 Jul,1,Open,13
425,225427,Clarify interested in,N.,"18 Oct, 2021",20 Aug,0,Open,13
426,193363,Reasons for swiping,Holly,"23 Jun, 2021",28 Jul,0,Open,13
427,173511,No gun photos,Lj,"24 Mar, 2021",21 Sep,21,Open,12
428,177626,Repeal height filter,Aaron,"09 Apr, 2021",10 Oct,11,Open,12
429,196148,Filter unwanted names,Anne Lester,"06 Jul, 2021",12 Jul,6,Closed,12
430,198728,Read receipts for sent notes,Jeff,"20 Jul, 2021",13 Oct,5,Open,12
431,176295,Metric vs imperial on height,Anonymous,"04 Apr, 2021",07 Jul,3,Open,12
432,218963,Allow users to hide read receipts,Michael Allen,"26 Sep, 2021",15 Oct,2,Open,12
433,196166,Change location,Chantelle,"06 Jul, 2021",04 Oct,1,Closed,12
434,223698,Be notified when a match decides to say goodbye,DJ,"11 Oct, 2021",21 Sep,0,Open,12
435,210998,Superlike feature,alberthallingtonianianan,"31 Aug, 2021",20 Aug,0,Open,12
436,187180,Purge users,Bparks,"25 May, 2021",21 Sep,0,Closed,12
437,164959,Tagging the other people in the photo,Alex,"02 Mar, 2021",09 Aug,1,Closed,11
438,186991,Check to mark your divorce is finalized,A,"23 May, 2021",21 Aug,0,Closed,11
439,185111,Healthy fitness level filter,Anonymous,"13 May, 2021",08 Sep,3,Open,10
440,211333,Liked image,Payton,"02 Sep, 2021",20 Aug,0,Open,10
441,186730,Reviews would be fun,j the Zuni,"21 May, 2021",11 Jun,9,Closed,9
442,308444,Lower prices of inapp purchases subscriptions,Tim W,16 Jun,09 Aug,5,Closed,9
443,201800,Add a lifetime membership option,T,"05 Aug, 2021",13 Oct,5,Open,9
444,174229,Social media section,Khiler,"27 Mar, 2021",05 Jan,5,Closed,9
445,165097,Filter instagram profile,Leonard,"02 Mar, 2021",13 Oct,5,Closed,9
446,175219,Down to chat toggle,Jairon Terrero,"30 Mar, 2021",13 Oct,3,Open,9
447,190987,Account vacationtake a break mode,Adam Proctor,"13 Jun, 2021",21 Sep,2,Closed,9
448,232162,More info snippets,Sid,"12 Nov, 2021",20 Aug,1,Open,9
449,196140,Sort matches by distance,Ddport,"06 Jul, 2021",20 Aug,1,Open,9
450,187103,Reverify people regularly,Isabella,"24 May, 2021",21 Sep,1,Closed,9
451,184715,Show which chats you havent replied to,Alex,"11 May, 2021",07 Jul,1,Open,9
452,269055,Replace gloomy cloud image,Jonathan,05 Jan,15 Oct,0,Open,9
453,224556,Show all matches locations on a map,Cory,"13 Oct, 2021",20 Aug,0,Open,9
454,223700,Like declined,DJ,"11 Oct, 2021",12 Oct,0,Open,9
455,203302,Unblock,Keith,"16 Aug, 2021",15 Oct,0,Open,9
456,185701,Ward hopping,Lindsay,"16 May, 2021",26 Sep,0,Open,9
457,190597,Filter by region,Matt,"10 Jun, 2021",09 Aug,13,Closed,8
458,214101,Hair and eye color filter,Joe,"14 Sep, 2021",01 Sep,4,Open,8
459,189876,Mix in people that like me,TJ,"08 Jun, 2021",25 Oct,3,Closed,8
460,285801,Gpsprivacy,None of your beeswax,14 Mar,11 Sep,2,Open,8
461,222916,Another ui overhaul,Ammon,"09 Oct, 2021",03 Aug,2,Open,8
462,210999,Match guide,alberthallingtonianianan,"31 Aug, 2021",07 Sep,2,Open,8
463,201202,Premium lite,Josh,"02 Aug, 2021",09 Aug,1,Open,8
464,195253,Pause locations,Josh,"02 Jul, 2021",25 Oct,1,Closed,8
465,190895,Automatically refresh the chat page,Brett,"12 Jun, 2021",03 Jul,1,Closed,8
466,232160,Swipe up feedback,Sid,"12 Nov, 2021",13 Sep,0,Closed,8
467,205322,Matchmaking other users,David,"28 Aug, 2021",07 Jul,5,Closed,7
468,285645,Photo descriptions more photos,Bartholemew,13 Mar,25 Oct,4,Open,7
469,224559,Exclude certain locations,Cory,"13 Oct, 2021",21 Oct,4,Open,7
470,198315,Match reminder,Garret,"17 Jul, 2021",21 Sep,3,Open,7
471,169315,Picture suggestions,Jake,"14 Mar, 2021","26 Jul, '21",3,Closed,7
472,272690,Add a spot for special needs people,Justin,19 Jan,17 Oct,2,Open,7
473,169853,I dont like you,Alec,"15 Mar, 2021",07 Jul,2,Closed,7
474,319288,Add asl as a language option,Elizabeth Anderson,29 Jul,31 Oct,1,Open,7
475,268925,Texting vs in person,Sarah,05 Jan,20 Aug,1,Open,7
476,211582,See who took a screenshot,Shei,"04 Sep, 2021",25 Sep,1,Closed,7
477,183681,Hide me from certain names,Halsey W,"06 May, 2021",08 Jul,1,Closed,7
478,299626,Three strikes youre out,JJ,13 May,11 Sep,0,Closed,7
479,284319,Inability to screenshot,Lily,06 Mar,10 Jul,0,Open,7
480,200935,Link friends mutual profiles to one another for easy browsing,Sam,"31 Jul, 2021",09 Aug,0,Open,7
481,314355,Filter relationship goals,Enisha Cray,07 Jul,30 Sep,9,Closed,6
482,314524,Develop mutual for computersbrowser not just mobile devices,Courtney Wayment,07 Jul,10 Oct,6,Closed,6
483,188240,X miles away,Madeleine,"01 Jun, 2021",20 Aug,3,Closed,6
484,200820,Edit sent notes,Sarah Campbell,"30 Jul, 2021",03 Jul,2,Open,6
485,199469,Connect with others who served in same mission or where you live,Heather Elise Harkness,"25 Jul, 2021",13 Oct,2,Open,6
486,194908,Let me change my name,Jessica/Jessie,"01 Jul, 2021",04 Aug,2,Open,6
487,302990,Clean slate,James Franckum,27 May,21 Sep,1,Closed,6
488,220259,Better verification,Ronnie,"28 Sep, 2021",01 Sep,1,Open,6
489,188118,More profile prompts,J,"31 May, 2021",27 May,1,Open,6
490,188038,Change ux to incorporate text and pictures,Joshua,"30 May, 2021",20 Aug,1,Open,6
491,205697,Dont erase chats,Mike,"29 Aug, 2021",10 Jul,0,Closed,6
492,192615,Put people who have liked me in the front of my feed,Chad,"19 Jun, 2021",12 Oct,0,Closed,6
493,183418,List location next to name in matches and archives,Brett,"04 May, 2021",20 Aug,0,Open,6
494,203999,Recommend a swipe to a friend,Dea,"21 Aug, 2021",09 Aug,5,Closed,5
495,311004,More payment methods,Randle,24 Jun,20 Aug,2,Open,5
496,307040,Move name location age on profile photo to lower screen,Anne,10 Jun,30 Oct,2,Closed,5
497,186483,Height filter,Ella,"20 May, 2021",22 Jul,2,Closed,5
498,311374,Make no reason the default for unmatching,Tyler,26 Jun,13 Oct,1,Open,5
499,253900,Background check every profile claim,Joel,"04 Dec, 2021",25 May,1,Closed,5
500,161005,See who i have liked,Moses,"19 Feb, 2021",today,81,Feedback Needed,1.2000
501,170983,Watch an ad to see a person who likes you,Anonymous,"19 Mar, 2021",yesterday,35,Feedback Needed,627
502,161962,Last onlinerecently active,Moses,"22 Feb, 2021",today,54,Feedback Needed,598
503,177816,Skip a profile save for later,Brian,"11 Apr, 2021",today,42,Feedback Needed,521
504,164928,Filter church activity,Moses,"01 Mar, 2021",30 Oct,47,Released,483
505,296565,Remove swipe limit,Sheppard,30 Apr,yesterday,66,Feedback Needed,381
506,161000,Dark mode,Moses,"19 Feb, 2021",2 days ago,11,Feedback Needed,224
507,169459,Voice messaging,Johnson Daniel Kalu,"15 Mar, 2021",30 Oct,18,Feedback Needed,206
508,164962,Hide inactive profiles,Dallin,"02 Mar, 2021",today,4,Feedback Needed,199
509,161961,Conversation prompts,Moses,"22 Feb, 2021",28 Oct,26,Feedback Needed,167
510,165044,Neighboring countries filter,Erik,"02 Mar, 2021",today,19,Feedback Needed,164
511,165319,Higher character count in bio,Qaseem,"02 Mar, 2021",today,18,Feedback Needed,162
512,165991,Search by name,Morgan,"03 Mar, 2021",01 Nov,27,Feedback Needed,155
513,165329,Increase photo count,Qaseem Maajid-Bey,"02 Mar, 2021",01 Nov,4,Feedback Needed,139
514,170628,Match explanations,Aidan Nemelka,"18 Mar, 2021",25 Oct,6,Feedback Needed,129
515,174999,Allow short videos to be added to profile,Jeannine,"30 Mar, 2021",29 Oct,27,Feedback Needed,128
516,165005,Share photos send photos in chat,Ejkl,"02 Mar, 2021",2 days ago,20,Feedback Needed,117
517,170306,Profile analytics,Robert,"17 Mar, 2021",30 Oct,19,Feedback Needed,115
518,179902,Mutual games,Joe,"17 Apr, 2021",20 Oct,11,Feedback Needed,106
519,169249,Video call speed dating,Anonymous,"13 Mar, 2021",18 Oct,14,Feedback Needed,94
520,169448,Change unmatch reasons,Nate,"15 Mar, 2021",14 Oct,9,Feedback Needed,78
521,176350,Display full name,KH,"05 Apr, 2021",14 Oct,38,Feedback Needed,76
522,172670,Show approximate number of people in range,Robert,"17 Mar, 2021",01 Nov,2,Feedback Needed,74
523,175785,Bring back old matches,Greg,"01 Apr, 2021",2 days ago,5,Feedback Needed,72
524,164958,Nudges or reminders,Sarah,"02 Mar, 2021",29 Sep,2,Feedback Needed,70
525,338157,Display where the person actually lives instead of just where that person is tra,Angie,21 Oct,today,1,Feedback Needed,5
526,334432,See notes sent and read status,Trevor,03 Oct,01 Nov,1,Feedback Needed,5
527,336290,Make notes great again,N,12 Oct,18 Oct,0,Feedback Needed,4
528,334096,Filter by school attendance,Jacob,01 Oct,19 Oct,0,Feedback Needed,4
529,337572,People who have liked me can bypass filters,Tustin,19 Oct,24 Oct,0,Feedback Needed,3
530,335574,Stop just swipe and allow more communication,Zac,08 Oct,today,0,Feedback Needed,2
531,332372,Filter by persons name,Jonathan Hansen,25 Sep,19 Oct,0,Feedback Needed,2
532,329849,Short profile videos,Samuel Roberts,15 Sep,15 Sep,1,Feedback Needed,1
533,337834,Lets talk about prompt,Virginia,20 Oct,20 Oct,0,Feedback Needed,1
534,336846,Member status filter,Tyler,14 Oct,14 Oct,0,Feedback Needed,1
535,333056,Edit a message that has been sent,Richard Bernal,27 Sep,27 Sep,0,Feedback Needed,1
536,332306,Add how many kids,Stacie Tillotson,24 Sep,24 Sep,0,Feedback Needed,1
537,328515,Delete messages,LÃ­a,11 Sep,11 Sep,0,Feedback Needed,1
538,168489,Let queer members match with other queer members,Rachel,"10 Mar, 2021",31 Oct,132,Open,1.1000
539,165279,Birthday surprise,Jefferson Glenn,"02 Mar, 2021",29 Oct,10,Open,288
540,161959,Filter has children or not,Moses,"22 Feb, 2021",13 Oct,29,Released,256
541,161947,Filter interest level,Moses,"22 Feb, 2021",19 Oct,39,Released,243
542,157427,Video chat,Moses,"03 Feb, 2021",yesterday,24,Released,190
543,175881,Free trial,Erica,"01 Apr, 2021",yesterday,26,Closed,156
544,164933,Filter temple recommend,Moses,"01 Mar, 2021",29 Oct,16,Released,145
545,161963,Filter politics,Moses,"22 Feb, 2021",19 Oct,25,Closed,143
546,164926,Share a profile,Moses,"01 Mar, 2021",19 Oct,21,Released,134
