,jobID,title,departmentName,description,summary,displayJob,dateUpdated,startDate,endDate,managerName,approximateHoursPerWeek,payRate,positionsAllocated,positionsAvailble,workSchedule,beginningDate,recruitingStartDate,requireResume,limitApplicants,limitNumber,applicants,jobQuestions,isOnline,allowOnline,jobMajors
332,3296714,Online Teaching Assistant - CIT 112,Campus Teaching Assistants,"<p><b><span>TA is needed for CIT 112. Applicants must have taken the class and received a B&#43;  or better. The hours for this job vary, depending on TA load each week. Applicants must be living in Idaho or Utah.TAs work in instructional teams. Timely completion of assigned work is crucial to success. TA&#39;s needs to be self-disciplined by being committed and consistent in working everyday to make sure all tasks are done on time. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. Please upload your unofficial transcript to this application by following the steps below:</span></b></p><p><b><span>1. Sign into the BYUI website</span></b></p><p><b><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></b></p><p><b><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></b></p><p><b><span>4. Select &#34;Records&#34;</span></b></p><p><b><span>5. Then, click on &#34;transcript request&#34;</span></b></p><p><b><span>6. On the left click &#34;view unofficial transcript&#34;</span></b></p><p><b><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></b></p><p><b><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></b></p><p><b><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application</span></b></p>","TA is needed for CIT 112. Applicants must have taken the class and received a B+  or better. The hours for this job vary, depending on TA load each week. Applicants must be living in Idaho or Utah.",TRUE,2022-07-26T15:43:51.2599872,2022-07-27T04:00:00,2022-09-06T18:00:00,Jodi Robison,7-May,11.3,100,98,Flexible,2022-09-08T06:00:00,2022-02-17T01:00:00,TRUE,TRUE,50,[],[],FALSE,FALSE,[]
333,3296713,Online Teaching Assistant - CIT 112,Online Student,"<p><b><span>TA is needed for CIT 112. Applicants must have taken the class and received a B&#43;  or better. The hours for this job vary, depending on TA load each week. Applicants must be living in Idaho or Utah.TAs work in instructional teams. Timely completion of assigned work is crucial to success. TA&#39;s needs to be self-disciplined by being committed and consistent in working everyday to make sure all tasks are done on time. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. Please upload your unofficial transcript to this application by following the steps below:</span></b></p><p><b><span>1. Sign into the BYUI website</span></b></p><p><b><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></b></p><p><b><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></b></p><p><b><span>4. Select &#34;Records&#34;</span></b></p><p><b><span>5. Then, click on &#34;transcript request&#34;</span></b></p><p><b><span>6. On the left click &#34;view unofficial transcript&#34;</span></b></p><p><b><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></b></p><p><b><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></b></p><p><b><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application</span></b></p>","TA is needed for CIT 112. Applicants must have taken the class and received a B+  or better. The hours for this job vary, depending on TA load each week. Applicants must be living in Idaho or Utah.",TRUE,2022-07-26T15:43:27.5839134,2022-07-27T04:00:00,2022-09-07T00:00:00,Jodi Robison,7-May,11.3,100,100,,2022-09-08T06:00:00,2022-02-17T01:00:00,TRUE,TRUE,50,[],[],FALSE,TRUE,[]
334,3898672,Online Grader - REL 261,Online Student,"<p>An Online Grader is needed for REL 261: Introduction to Family History. To qualify for this position you must have taken the class with a B&#43; or better. Applicants must be living in Idaho or Utah. </p><p>As work in instructional teams. Timely completion of assigned work is crucial to success. TA&#39;s needs to be self-disciplined by being committed and consistent in working every day to make sure all tasks are done on time.</p><p><br />For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment&#64;byui.edu.</p><p></p><p><span>Please upload a copy of your unofficial transcript with your application,</span></p><p><span>Directions for downloading unofficial student transcripts</span></p><p><span> 1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></p>","An Online Grader is needed for REL 261: Introduction to Family History. To qualify for this position you must have taken the class with a B+ or better. Applicants must be living in Idaho or Utah. 
For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.",TRUE,2022-07-25T22:32:17.3398178,2022-07-18T12:00:00,2022-09-12T12:00:00,Jodi Robison,Up to 19 hours or when the work is done,10,100,99,Flexible,2022-09-12T12:00:00,2022-06-21T01:00:00,TRUE,FALSE,0,[],[],FALSE,TRUE,[]
335,3820655,Hard Floor Team Member,Building/Hard Floor FMS,"<p> Duties include cleaning, buffing, re-surfacing, and finishing of the hard floors on campus, which includes vinyl tile, hardwood, and stone.</p><p>This position must be able to lift 50 lbs., bend, stand, and kneel for extended periods of time, and communicate effectively.</p><p>-The shift hours are: Monday-Friday, 8 PM-11 PM, with 15 hour weeks standard.<br />-Work occasionally on Saturday as needed for special assignments.</p><p>-Adjust hours occasionally as needed for special assignments.</p>","This team member will work under the direction of the team student coordinator and team supervisor, to care for and clean the hard surface floors on campus.",TRUE,2022-07-25T20:17:12.8614333,,,Lauren Brisco,15,9.58,1000,991,"Monday-Friday, 8PM-11PM",,2022-05-03T01:00:00,TRUE,FALSE,0,[],[],FALSE,FALSE,[]
336,1361240,Online Teaching Assistant - ANTH 101,Online Student,"<p><span>A Teaching Assistant is needed to: 1) clarify assignment expectations, 2) participate in/monitor the discussion board conversations, 3) grade the discussion boards, and 4) grade some of the smaller paper assignments. </span></p><p><span>TAs will be instructed to monitor, participate in, and grade the Weekly Discussion Boards and some of the weekly written assignments from rubrics. They will be directed to work closely with the instructors who are teaching the sections to determine how best to use their time each week. Must have taken the course and received a B or better. TAs work in instructional teams. Timely completion of assigned work is crucial to success. TA&#39;s needs to be self-disciplined by being committed and consistent in working every day to make sure all tasks are done on time.</span></p><p></p><p></p><p>For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment&#64;byui.edu. <span>Our office may contact you by phone or text during the hiring process.</span></p><p></p><p>Directions for downloading unofficial student transcripts</p><p></p><p>1. Sign into the BYUI website</p><p>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</p><p>3. There is a &#34;more&#34; arrow on this menu. Click on that.</p><p>4. Select &#34;Records&#34;</p><p>5. Then, click on &#34;transcript request&#34;</p><p>6. On the left click &#34;view unofficial transcript&#34;</p><p>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</p><p>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</p><p>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</p><p></p>",An online teaching assistant is needed to help the instructor with grading and other administrative tasks.Must have taken the class with a B or better.,TRUE,2022-07-23T17:36:39.6106116,2022-07-23T13:00:00,2022-09-12T07:00:00,Jodi Robison,up to 5,10,100,100,Flexible,2022-09-14T08:00:00,2020-10-21T01:00:00,TRUE,TRUE,50,[],[],FALSE,TRUE,[]
337,1360148,Online Teaching Assistant - ANTH 101,Campus Teaching Assistants,"<p><span>A Teaching Assistant is needed to: 1) clarify assignment expectations, 2) participate in/monitor the discussion board conversations, 3) grade the discussion boards, and 4) grade some of the smaller paper assignments. </span></p><p><span>TAs will be instructed to monitor, participate in, and grade the Weekly Discussion Boards and some of the weekly written assignments from rubrics. They will be directed to work closely with the instructors who are teaching the sections to determine how best to use their time each week. Must have taken the course and received a B or better. TAs work in instructional teams. Timely completion of assigned work is crucial to success. TA&#39;s needs to be self-disciplined by being committed and consistent in working every day to make sure all tasks are done on time.</span></p><p></p><p></p><p>For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment&#64;byui.edu. <span>Our office may contact you by phone or text during the hiring process.</span></p><p></p><p>Directions for downloading unofficial student transcripts</p><p></p><p>1. Sign into the BYUI website</p><p>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</p><p>3. There is a &#34;more&#34; arrow on this menu. Click on that.</p><p>4. Select &#34;Records&#34;</p><p>5. Then, click on &#34;transcript request&#34;</p><p>6. On the left click &#34;view unofficial transcript&#34;</p><p>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</p><p>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</p><p>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</p><p></p>",An online teaching assistant is needed to help the instructor with grading and other administrative tasks. Must have taken the class with a B or better.,TRUE,2022-07-23T17:36:25.751726,2022-07-23T19:00:00,2022-09-12T13:00:00,Jodi Robison,up to 5,10,100,96,Flexible,2022-09-14T13:00:00,2020-10-20T01:00:00,TRUE,TRUE,50,[],[],FALSE,FALSE,[]
338,340908,Grounds Crew 9,Grounds,"<p>Caring for campus grounds and plants, weeding, raking, shoveling, lifting up to 50 pounds, sod replacement, planting flowers, trimming trees, snow removal during winter, other jobs as requested by the supervisor</p>",Hiring for the 7 week break from 6am-2 pm. Caring for the grounds on campus in areas assigned.,TRUE,2022-07-21T22:01:03.6340981,,,Elijah Walker,,9.58,1000,975,,,2018-03-12T01:00:00,TRUE,TRUE,17,[],[],FALSE,FALSE,[]
339,3898667,Online Grader - DM 120,Online Student,"<p>An Online Grader is needed for DM 120: Digital Marketing Strategy. To qualify for this position you must have taken the class with a B&#43; or better. Applicants must be living in Idaho or Utah. </p><p>As work in instructional teams. Timely completion of assigned work is crucial to success. TA&#39;s needs to be self-disciplined by being committed and consistent in working every day to make sure all tasks are done on time.</p><p><br />For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment&#64;byui.edu.</p><p></p><p><span>Please upload a copy of your unofficial transcript with your application,</span></p><p><span>Directions for downloading unofficial student transcripts</span></p><p><span> 1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></p>","An Online Grader is needed for DM 120: Digital Marketing Strategy. To qualify for this position you must have taken the class with a B+ or better. Applicants must be living in Idaho or Utah. 
For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.",TRUE,2022-07-21T21:57:04.8562567,2022-07-21T06:00:00,2022-09-11T06:00:00,Jodi Robison,Up to 19 hours or when the work is done,10,100,100,Flexible,2022-09-13T06:00:00,2022-06-21T01:00:00,TRUE,FALSE,0,[],[],FALSE,TRUE,[]
340,3898666,Online Grader - DMPC 105,Campus Teaching Assistants,"<p>An Online Grader is needed for DMPC 105: Introduction to Digital Marketing. To qualify for this position you must have taken the class with a B&#43; or better. Applicants must be living in Idaho or Utah. </p><p>As work in instructional teams. Timely completion of assigned work is crucial to success. TA&#39;s needs to be self-disciplined by being committed and consistent in working every day to make sure all tasks are done on time.</p><p><br />For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment&#64;byui.edu.</p><p></p><p><span>Please upload a copy of your unofficial transcript with your application,</span></p><p><span>Directions for downloading unofficial student transcripts</span></p><p><span> 1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></p>","An Online Grader is needed for DMPC 105: Introduction to Digital Marketing. To qualify for this position you must have taken the class with a B+ or better. Applicants must be living in Idaho or Utah. 
For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.",TRUE,2022-07-21T21:54:24.6257631,2022-07-22T00:00:00,2022-09-11T00:00:00,Jodi Robison,Up to 19 hours or when the work is done,10,100,100,Flexible,2022-09-13T00:00:00,2022-06-21T01:00:00,TRUE,FALSE,0,[],[],FALSE,FALSE,[]
341,3898671,Online Grader - DMPC 105,Online Student,"<p>An Online Grader is needed for DMPC 105: Introduction to Digital Marketing. To qualify for this position you must have taken the class with a B&#43; or better. Applicants must be living in Idaho or Utah. </p><p>As work in instructional teams. Timely completion of assigned work is crucial to success. TA&#39;s needs to be self-disciplined by being committed and consistent in working every day to make sure all tasks are done on time.</p><p><br />For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment&#64;byui.edu.</p><p></p><p><span>Please upload a copy of your unofficial transcript with your application,</span></p><p><span>Directions for downloading unofficial student transcripts</span></p><p><span> 1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></p>","An Online Grader is needed for DMPC 105: Introduction to Digital Marketing. To qualify for this position you must have taken the class with a B+ or better. Applicants must be living in Idaho or Utah. 
For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.",TRUE,2022-07-21T21:54:02.723117,2022-07-22T00:00:00,2022-09-11T00:00:00,Jodi Robison,Up to 19 hours or when the work is done,10,100,100,Flexible,2022-09-13T00:00:00,2022-06-21T01:00:00,TRUE,FALSE,0,[],[],FALSE,TRUE,[]
342,3898665,Online Grader - DM 105,Campus Teaching Assistants,"<p>An Online Grader is needed for DM 105: Intro to Digital Marketing. To qualify for this position you must have taken the class with a B&#43; or better. Applicants must be living in Idaho or Utah. The applicant will grade assignments.</p><p>TAs work in instructional teams. Timely completion of assigned work is crucial to success. TA&#39;s needs to be self-disciplined by being committed and consistent in working every day to make sure all tasks are done on time.</p><p><br />For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment&#64;byui.edu.</p><p></p><p><span>Please upload a copy of your unofficial transcript with your application,</span></p><p><span>Directions for downloading unofficial student transcripts</span></p><p><span> 1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></p>","An Online Grader is needed for DM 105: Intro to Digital Marketing. To qualify for this position you must have taken the class with a B+ or better. Applicants must be living in Idaho or Utah. 
For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.",TRUE,2022-07-21T21:45:30.8768239,2022-07-21T06:00:00,2022-09-11T06:00:00,Jodi Robison,Up to 19 hours or when the work is done,10,100,100,Flexible,2022-09-13T06:00:00,2022-06-21T01:00:00,TRUE,FALSE,0,[],[],FALSE,FALSE,[]
343,1129887,Male Art Model,Art,"<p><span>BEFORE APPLYING PLEASE READ THESE INSTRUCTIONS VERY CAREFULLY. FAILURE TO FOLLOW INSTRUCTIONS COULD RESULT IN US NOT REVIEWING YOUR APPLICATION.</span></p><p></p><p>The Art Department hires students each semester to model for Art classes. We are interested in a variety of models with different hair styles, coloring, and body types. All models will be expected to model as both head AND figure models. <u>If you are unwilling to work as a figure model for whatever reason, you will not be hired.</u></p><p></p><p>Head modeling: Art students will draw/paint/sculpt models from the shoulders up.</p><p>Figure modeling: Art students will draw/paint/sculpt the entire figure. Men wear compression bottoms. (Modeling Uniform is provided by the Art Department.)</p><p></p><p>Models must be dependable and punctual for scheduled time. Class cannot start without them! <span>Models will be expected to sit very still in poses but will be given breaks every 25 minutes during the class time. We rotate models to give a variety of faces and figures for students to draw.</span></p><p></p><p>How to apply:</p><p></p><p>1. Review this list to see if you are available to model for <b>AT LEAST THREE</b> of the following class times:</p><p></p><p></p><p><span>MW 11:15 am- 2:30 pm<span>  </span></span></p><p><span><span>MW 2:30 pm-5:45 pm</span></span></p><p></p><p><span><span>T/Th 8:00 am-11:15 am</span></span></p><p><span><span>T/Th 12:30 pm- 3:45 pm</span></span></p><p><span><span>T/Th 7:00 pm-10:00 pm</span></span></p><p></p><p>F 8:45 am-12:00 pm</p><p>F 9:45 am-1:00 pm</p><p></p><p>2. If you are available for <b>AT LEAST THREE</b> of the above class times, please email us at <a href=""mailto:art_dept&#64;byui.edu"" target=""_blank"">art_dept&#64;byui.edu</a> with subject line &#34;Model Application.&#34; Include the following information:</p><p></p><p>a. Your first and last name</p><p>b. Your phone number</p><p>c. Your email (whichever you check most frequently)</p><p><span>d. The class time you are available to model for (DO NOT send us your student schedule.)</span></p><p>e. Have you worked as a model in the BYUI Art Department before? If so, when?</p><p>f. Attach a full body CLOTHED photo of yourself.</p><p></p><p><span>3. After we review the applications, you will receive an email informing you whether or not you were hired and be given additional instructions to complete the hiring process. This takes a couple weeks, and we are closed between semesters, so we ask you to</span><b><span> please be patient</span></b><span>. If hired, you will be notified about a mandatory meeting for all models. We will share more detailed information at this meeting the first week of the new semester.</span></p><p></p><p>Scheduling: We use many models for each class. Because art students need to experience a variety of models, you will be scheduled on a rotation through the classes you are available for (so they don&#39;t see the same head or figure each week). As such, <span>you will NOT be working every shift you are available for- you&#39;ll be put in a scheduling rotation</span>. Once the schedule is given to you, you will be expected to be at the scheduled class on time, dressed as needed, and ready to model. Failure to show up for your scheduled time will result in dismissal.</p><p></p><p>***Typically, models average between 3 and 6 hours a week.</p>",Head and Figure Model for Art Classes,TRUE,2022-07-19T14:12:27.143771,2022-07-05T23:00:00,2022-09-24T15:00:00,Kathy Whitworth,varies,9.35,300,238,varies,2022-09-13T17:00:00,2020-07-06T01:00:00,TRUE,FALSE,0,[],[],FALSE,FALSE,[]
344,2940471,Online Teaching Assistant- SOC 323,Online Student,"<p><span>TA is needed for the SOC 323 class. Applicants must have taken the class and received a B&#43; or better. Applicants must be living in Idaho or Utah.</span></p><p><span>TAs work in instructional teams. Timely completion of assigned work is crucial to success. TA&#39;s needs to be self-disciplined by being committed and consistent in working everyday to make sure all tasks are done on time.</span></p><p></p><p><span>For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595.</span></p><p></p><p><span>Please upload your unofficial transcript to this application by following the steps below:</span></p><p><span>1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></p>","TA is needed for the SOC 323 class. Applicants must have taken the class and received a B+ or better. The hours for this job vary, depending on TA load each week. Applicants must be living in Idaho or Utah.",TRUE,2022-07-18T18:29:14.5520031,2022-07-18T18:00:00,2022-09-11T16:00:00,Jodi Robison,5,10,100,98,Flexible,2022-09-13T16:00:00,2021-12-01T01:00:00,TRUE,FALSE,0,[],[],FALSE,TRUE,[]
345,2940472,Online Teaching Assistant- SOC 323,Campus Teaching Assistants,"<p><span>TA is needed for the SOC 323 class. Applicants must have taken the class and received a B&#43; or better. Applicants must be living in Idaho or Utah.</span></p><p><span>TAs work in instructional teams. Timely completion of assigned work is crucial to success. TA&#39;s needs to be self-disciplined by being committed and consistent in working everyday to make sure all tasks are done on time.</span></p><p></p><p><span>For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595.</span></p><p></p><p><span>Please upload your unofficial transcript to this application by following the steps below:</span></p><p><span>1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></p>","TA is needed for the SOC 323 class. Applicants must have taken the class and received a B+ or better. The hours for this job vary, depending on TA load each week. Applicants must be living in Idaho or Utah.",TRUE,2022-07-18T18:29:02.8648109,2022-07-18T18:00:00,2022-09-11T16:00:00,Jodi Robison,5 hours per week,10,100,98,Flexible,2022-09-13T16:00:00,2021-12-01T01:00:00,TRUE,FALSE,0,[],[],FALSE,FALSE,[]
346,1361243,Online Teaching Assistant: SOC 311,Online Student,"<p><b><span>TA is needed for the SOC 311 class. Applicants must have taken the class and received an A- or better. TAs work in instructional teams. Timely completion of assigned work is crucial to success. TA&#39;s needs to be self-disciplined by being committed and consistent in working everyday to make sure all tasks are done on time. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. Please upload your unofficial transcript to this application by following the steps below:</span></b></p><p><b><span>1. Sign into the BYUI website</span></b></p><p><b><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></b></p><p><b><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></b></p><p><b><span>4. Select &#34;Records&#34;</span></b></p><p><b><span>5. Then, click on &#34;transcript request&#34;</span></b></p><p><b><span>6. On the left click &#34;view unofficial transcript&#34;</span></b></p><p><b><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></b></p><p><b><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></b></p><p><b><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></b></p>","TA is needed for the SOC 311 class. Applicants must have taken the class and received an A- or better. The hours for this job vary, depending on TA load each week. Applicants must be living in Idaho or Utah.",TRUE,2022-07-18T18:28:25.6654605,2022-07-18T16:00:00,2022-09-30T13:00:00,Jodi Robison,flexible,10,100,98,up to 10,2022-09-12T13:00:00,2020-10-21T01:00:00,TRUE,FALSE,0,[],[],FALSE,TRUE,[]
347,1361020,Online Teaching Assistant - FHGEN 241,Campus Teaching Assistants,"<p>Teaching Assistant is needed for FHGEN 111 (Formerly FHGEN 111) online. To qualify for the position, you must have taken the course and received a B or better. The Teaching Assistant should also be pursuing an Applied Associate&#39;s in Family History or an Interdisciplinary Degree with a concentration in Family History. You must be living in Idaho or Utah.</p><p></p><p>TAs work in instructional teams. Timely completion of assigned work is crucial to success. TA&#39;s needs to be self-disciplined by being committed and consistent in working everyday to make sure all tasks are done on time.</p><p></p><p>Please provide your <b><u>unofficial academic transcript</u></b> from BYUI by attaching it to this application by doing the following:</p><p>1. Sign into the BYUI website</p><p>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</p><p>3. There is a &#34;more&#34; arrow on this menu. Click on that.</p><p>4. Select &#34;Records&#34;</p><p>5. Then, click on &#34;transcript request&#34;</p><p>6. On the left click &#34;view unofficial transcript&#34;</p><p>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</p><p>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</p><p>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</p>","Teaching Assistant is needed for FHGEN 241 (formerly FHGEN 111) online: Intro Fam Hist. Rsrch. Part 1. To qualify for the position, you must have taken the course and received a B or better. The Teaching Assistant should also be pursuing an Applied Associate's in Family History or an Interdisciplinary Degree with a concentration in Family History. For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.section. You must be living in Idaho",TRUE,2022-07-18T18:07:55.5436704,2022-07-18T21:00:00,2022-09-11T21:00:00,Jodi Robison,up to 5,10,100,98,Flexible,2022-09-13T15:00:00,2020-10-20T01:00:00,TRUE,TRUE,50,[],[],FALSE,FALSE,[]
348,2929092,Online Teaching Assistant - ED 461,Online Student,"<p>The online ED 461: Content Area Reading and Writing class needs a TA to help with grading assignments. You must be living in Idaho or Utah. You will be working 4-5 hours a week. The hiring requirements for this class are:</p><ul><li><span>Taken and passed ED 461</span></li><li><span>Passed both the Standard II and Standard IV exams</span></li><li><span>Has an ED 461 instructor recommendation</span></li></ul><p></p><p><span>Timely completion of assigned work is crucial to success. TA&#39;s needs to be self-disciplined by being committed and consistent in working everyday to make sure all tasks are done on time. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. Please upload your unofficial transcript to this application by following the steps below:</span></p><p><span>1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></p>",The online ED 461: Content Area Reading and Writing class needs a TA to help with grading assignments. You must be living in Idaho or Utah. You will be working 4-5 hours a week. See job Description for more details.,TRUE,2022-07-18T18:02:32.6790368,2022-07-19T02:00:00,2022-09-12T21:00:00,Jodi Robison,5 Hours,10,1000,1000,Flexible,2022-09-14T21:00:00,2021-11-30T01:00:00,TRUE,FALSE,0,[],[],FALSE,TRUE,[]
