Country,Name,POS,AGE,HT,WT
Morocco,Omar El Kaddouri,M,31,"6'0""",163 lbs
Morocco,Abdessamad Ezzalzouli,M,20,-,-
Morocco,Faycal Fajr,M,33,"5'10""",158 lbs
Morocco,Yahya Jabrane,M,31,"6'1""",182 lbs
Morocco,Imran Louza,M,23,"5'10""",-
Morocco,Youssef Maleh,M,23,"5'9""",154 lbs
Morocco,Azzedine Ounahi,M,22,"5'11""",136 lbs
Morocco,Romain Saiss,M,32,"6'2""",185 lbs
Morocco,Adel Taarabt,M,33,"6'0""",176 lbs
Morocco,Hakim Ziyech,M,29,"5'10""",154 lbs
Morocco,Zakaria Aboukhlal,F,22,-,-
Morocco,Rachid Alioui,F,30,"6'1""",180 lbs
Morocco,Nordin Amrabat,F,35,"5'10""",187 lbs
Morocco,Yahya Attia Attia Allah,F,27,"5'9""",154 lbs
Morocco,Nabil Dirar,F,36,"6'1""",189 lbs
Morocco,Youssef El Arabi,F,35,"6'0""",154 lbs
Morocco,Munir El Haddadi,F,26,"5'8""",152 lbs
Morocco,Ayoub El Kaabi,F,29,"5'11""",158 lbs
Morocco,Youssef En-Nesyri,F,25,"6'2""",160 lbs
Morocco,Zakaria Hadraf,F,32,"5'8""",-
Morocco,Oussama Idrissi,F,26,"5'8""",171 lbs
Morocco,Ryan Mmaee,F,24,"6'0""",-
Morocco,Soufiane Rahimi,F,26,-,-
Morocco,Oussama Tannane,F,28,"5'9""",176 lbs
Morocco,Tarik Tissoudali,F,29,"5'8""",154 lbs
Netherlands,Justin Bijlow,G,24,"5'10""",160 lbs
Netherlands,Jasper Cillessen,G,33,"6'0""",182 lbs
Netherlands,Joel Drommel,G,25,"6'3""",191 lbs
Netherlands,Mark Flekken,G,29,"6'4""",191 lbs
Netherlands,Tim Krul,G,34,"6'3""",182 lbs
Netherlands,Kjell Scherpen,G,22,"6'8""",187 lbs
Netherlands,Nathan Ake,D,27,"5'10""",165 lbs
Netherlands,Daley Blind,D,32,"5'10""",158 lbs
Netherlands,Matthijs De Ligt,D,22,"6'2""",196 lbs
Netherlands,Stefan De Vrij,D,30,"6'2""",171 lbs
Netherlands,Hans Hateboer,D,28,"6'0""",158 lbs
Netherlands,Rick Karsdorp,D,27,"6'0""",176 lbs
Netherlands,Tyrell Malacia,D,22,"5'6""",147 lbs
Netherlands,Bruno Martins Indi,D,30,"6'1""",154 lbs
Netherlands,Devyne Rensch,D,19,"5'6""",-
Netherlands,Jordan Teze,D,22,"6'0""",149 lbs
Netherlands,Virgil Van Dijk,D,31,"6'3""",202 lbs
Netherlands,Owen Wijndal,D,22,"5'9""",-
Netherlands,Gabrielle Caschili,M,19,-,-
Netherlands,Jordy Clasie,M,31,"5'6""",145 lbs
Netherlands,Arnaut Danjuma,M,25,"5'10""",163 lbs
Netherlands,Frenkie De Jong,M,25,"5'10""",149 lbs
Netherlands,Marten De Roon,M,31,"6'0""",167 lbs
Netherlands,Denzel Dumfries,M,26,"6'0""",176 lbs
Netherlands,Ryan Gravenberch,M,20,"6'2""",-
Netherlands,Davy Klaassen,M,29,"5'10""",171 lbs
Netherlands,Teun Koopmeiners,M,24,"6'0""",169 lbs
Netherlands,Jerdy Schouten,M,25,"6'0""",158 lbs
Netherlands,Guus Til,M,24,"6'0""",163 lbs
Netherlands,Jurrien Timber,M,21,"5'4""",-
Netherlands,Georginio Wijnaldum,M,31,"5'8""",163 lbs
Netherlands,Steven Berghuis,F,30,"5'11""",165 lbs
Netherlands,Steven Bergwijn,F,24,"5'10""",163 lbs
Netherlands,Luuk De Jong,F,31,"6'2""",176 lbs
Netherlands,Memphis Depay,F,28,"5'9""",171 lbs
Netherlands,Cody Gakpo,F,23,"5'10""",167 lbs
Netherlands,Vincent Janssen,F,28,"6'0""",174 lbs
Netherlands,Noa Lang,F,23,"5'10""",154 lbs
Netherlands,Donyell Malen,F,23,"5'10""",171 lbs
Netherlands,Wout Weghorst,F,29,"6'5""",180 lbs
Poland,Bartlomiej Dragowski,G,24,"6'2""",163 lbs
Poland,Lukasz Fabianski,G,37,"6'2""",182 lbs
Poland,Kamil Grabara,G,23,"6'4""",165 lbs
Poland,Lukasz Skorupski,G,31,"6'1""",185 lbs
Poland,Wojciech Szczesny,G,32,"6'5""",185 lbs
Poland,Jan Bednarek,D,26,"6'2""",169 lbs
Poland,Bartosz Bereszynski,D,30,"6'0""",171 lbs
Poland,Krystian Bielik,D,24,"6'2""",171 lbs
Poland,Matty Cash,D,24,"6'0""",141 lbs
Poland,Pawel Dawidowicz,D,27,"6'2""",176 lbs
Poland,Kamil Glik,D,34,"6'2""",176 lbs
Poland,Robert Gumny,D,24,"5'9""",134 lbs
Poland,Michal Helik,D,26,"6'3""",176 lbs
Poland,Marcin Kaminski,D,30,"6'3""",180 lbs
Poland,Michal Karbownik,D,21,"5'8""",154 lbs
Poland,Tomasz Kedziora,D,28,"6'0""",171 lbs
Poland,Jakub Kiwior,D,22,"5'11""",-
Poland,Kamil Pestka,D,23,"6'2""",167 lbs
Poland,Tymoteusz Puchacz,D,23,"5'10""",163 lbs
Poland,Maciej Rybus,D,32,"5'8""",165 lbs
Poland,Bartosz Salamon,D,31,"6'5""",196 lbs
Poland,Sebastian Walukiewicz,D,22,"6'2""",187 lbs
Poland,Mateusz Wieteska,D,25,"6'1""",176 lbs
Poland,Rafal Augustyniak,M,28,"6'0""",180 lbs
Poland,Przemyslaw Frankowski,M,27,"5'8""",154 lbs
Poland,Jacek Goralski,M,29,"5'7""",145 lbs
Poland,Kamil Jozwiak,M,24,"5'9""",154 lbs
Poland,Jakub Kaminski,M,20,"5'10""",156 lbs
Poland,Mateusz Klich,M,32,"6'0""",149 lbs
Poland,Grzegorz Krychowiak,M,32,"6'1""",182 lbs
Poland,Patryk Kun,M,27,"5'4""",119 lbs
Poland,Karol Linetty,M,27,"5'9""",163 lbs
Poland,Konrad Michalak,M,24,"5'8""",134 lbs
Poland,Jakub Moder,M,23,"6'2""",171 lbs
Poland,Przemyslaw Placheta,M,24,"5'10""",158 lbs
Poland,Arkadiusz Reca,M,27,"6'1""",169 lbs
Poland,Damian Szymanski,M,27,"5'11""",154 lbs
Poland,Sebastian Szymanski,M,23,"5'8""",132 lbs
Poland,Nicola Zalewski,M,20,"5'4""",-
Poland,Piotr Zielinski,M,28,"5'10""",141 lbs
Poland,Szymon Zurkowski,M,24,"6'0""",169 lbs
Poland,Adam Buksa,F,26,"6'3""",176 lbs
Poland,Kamil Grosicki,F,34,"5'10""",171 lbs
Poland,Robert Lewandowski,F,33,"6'0""",178 lbs
Poland,Arkadiusz Milik,F,28,"6'1""",176 lbs
Poland,Krzysztof Piatek,F,27,"6'0""",169 lbs
Poland,Karol Swiderski,F,25,"6'0""",163 lbs
Portugal,Diogo Costa,G,22,"6'3""",176 lbs
Portugal,Anthony Lopes,G,31,"6'0""",178 lbs
Portugal,Rui Patricio,G,34,"6'2""",185 lbs
Portugal,Jose Sa,G,29,"6'3""",171 lbs
Portugal,Rui Silva,G,28,"6'3""",200 lbs
Portugal,Joao Cancelo,D,28,"5'11""",163 lbs
Portugal,David Carmo,D,23,"6'4""",167 lbs
Portugal,Diogo Dalot,D,23,"6'0""",165 lbs
Portugal,Ruben Dias,D,25,"6'1""",182 lbs
Portugal,Tiago Djalo,D,22,"6'2""",-
Portugal,Domingos Duarte,D,27,"5'11""",160 lbs
Portugal,Jose Fonte,D,38,"6'1""",178 lbs
Portugal,Raphael Guerreiro,D,28,"5'6""",156 lbs
Portugal,Nuno Mendes,D,20,"5'9""",154 lbs
Portugal,Pepe,D,39,"6'2""",178 lbs
Portugal,Nelson Semedo,D,28,"5'9""",143 lbs
Portugal,Cedric Soares,D,30,"5'7""",147 lbs
Portugal,William Carvalho,M,30,"6'1""",174 lbs
Portugal,Bruno Fernandes,M,27,"5'10""",141 lbs
Portugal,Goncalo Guedes,M,25,"5'10""",149 lbs
Portugal,Joao Mario,M,29,"5'10""",160 lbs
Portugal,Joao Moutinho,M,35,"5'6""",134 lbs
Portugal,Ruben Neves,M,25,"5'10""",158 lbs
Portugal,Matheus Nunes,M,23,"6'0""",165 lbs
Portugal,Otavio,M,27,"5'7""",123 lbs
Portugal,Joao Palhinha,M,27,"6'2""",169 lbs
Portugal,Danilo Pereira,M,30,"6'2""",182 lbs
Portugal,Renato Sanches,M,24,"5'9""",154 lbs
Portugal,Bernardo Silva,M,27,"5'8""",141 lbs
Portugal,Vitinha,M,22,"5'7""",143 lbs
Portugal,Joao Felix,F,22,"5'11""",154 lbs
Portugal,Ricardo Horta,F,27,"5'8""",134 lbs
Portugal,Diogo Jota,F,25,"5'10""",154 lbs
Portugal,Rafael Leao,F,23,"6'2""",178 lbs
Portugal,Cristiano Ronaldo,F,37,"6'0""",176 lbs
Portugal,Andre Silva,F,26,"6'0""",185 lbs
Portugal,Rafa Silva,F,29,"5'6""",138 lbs
Qatar,Abdelrahman Mohammed Abdulaziz,G,28,-,-
Qatar,Mahmud Ibrahim Abunada,G,22,-,-
Qatar,Mohammed AL Bakri,G,25,"5'9""",152 lbs
Qatar,Saad Abdullah Al Sheeb,G,32,"6'2""",182 lbs
Qatar,Fahad Younis Baker,G,27,-,-
Qatar,Meshaal Aissa Barsham,G,24,"5'10""",-
Qatar,Yousof Hassan Mohamed Ali,G,26,"6'2""",171 lbs
Qatar,Yazan Naim,G,25,"6'1""",-
Qatar,Salah Zakaria Hassan,G,23,"6'0""",-
Qatar,Jassem Gaber Abdulsallam,D,20,-,-
Qatar,Homam Ahmed,D,22,"6'1""",-
Qatar,Fahad AL Abdulrahman,D,27,"5'4""",-
Qatar,Salem Al Hajri,D,26,"5'10""",154 lbs
Qatar,Musab Al Khader,D,28,"5'5""",132 lbs
Qatar,Tameem AL Muhaza,D,26,"5'9""",145 lbs
Qatar,Mohammed Alaaeldin,D,28,-,-
Qatar,Almahdi Ali,D,30,"6'0""",174 lbs
Qatar,Mohamed Ayash,D,21,-,-
Qatar,Mohamed Emad Ayash,D,21,-,-
Qatar,Pedro Miguel Carvalho Deus Correia,D,31,"6'2""",-
Qatar,Abdelkarim Hassan,D,28,"6'0""",180 lbs
Qatar,Musaab Khidir,D,28,"5'5""",132 lbs
Qatar,Assim Madibo,D,25,"5'7""",138 lbs
Qatar,Musaab Khodhr Mahmoud,D,39,-,-
Qatar,Mohamed Musa,D,36,-,-
Qatar,Sultan Hussain Al Brake,D,26,"5'8""",-
Qatar,Abdelaziz Hatem,M,31,"5'11""",167 lbs
Qatar,Abdulaziz Hatem,M,31,"5'11""",167 lbs
Qatar,Abdullah Al Ahrak,M,25,"5'9""",152 lbs
Qatar,Mohammed Waad Abdulwahab Jadoua Al Bayati,M,22,"6'0""",-
Qatar,Nayef Abdul Rahim Al Hadrami,M,21,-,-
Qatar,Bassam Hisham Al Rawi,M,24,"5'8""",169 lbs
Qatar,Ahmed Suhail Al-Hamawende,M,23,-,-
Qatar,Karim Boudiaf,M,31,"6'2""",191 lbs
Qatar,Ahmad Moein Mohammed Doozandeh,M,26,"5'10""",152 lbs
Qatar,Ahmed Fathy Abdoulla,M,29,"5'7""",156 lbs
Qatar,Boualem Khoukhi,M,32,"6'0""",171 lbs
Qatar,Abdullah Marafee,M,30,-,-
Qatar,Abdeirahman Moustafa,M,25,-,-
Qatar,Abdulrahman Moustafa,M,25,"5'6""",138 lbs
Qatar,Khalid Muneer,M,24,"5'8""",-
Qatar,Ali Assadalla Thaimn Qambar,M,29,"5'8""",134 lbs
Qatar,Tarek Salman,M,24,"5'10""",152 lbs
Qatar,Yousuf Abdul Razzaq,F,-,-,-
Qatar,Almoez Ali Zainalabedeen Abdulla,F,25,"5'10""",149 lbs
Qatar,Hashim Ali Abdullatif,F,21,"5'5""",-
Qatar,Abdulrasheed Umaru,F,22,"5'8""",-
Qatar,Yusuf Abdurisag,F,22,"5'8""",-
Qatar,Ahmed Alaaeldin Abelmotaal,F,29,"5'9""",160 lbs
Qatar,Akram Afif,F,25,"5'9""",149 lbs
Qatar,Ali Hassan Afif,F,34,"5'8""",160 lbs
Qatar,Abdulaziz AL Ansari,F,30,"5'8""",-
Qatar,Hassan Khalid Al Haydos,F,31,"5'6""",127 lbs
Qatar,Moayed Hassan Fodhayli,F,30,-,-
Qatar,Muayed Hassan,F,30,"5'6""",136 lbs
Qatar,Ismail Mohamad,F,32,"5'7""",158 lbs
Qatar,Mohammed Muntari,F,28,"6'4""",169 lbs
Qatar,Hazem Shehata,F,24,-,-
Qatar,Humam AL Amin,,-,-,-
Qatar,Asim Madibu,,-,-,-
Saudi arabia,Zaid Al Bawardi,G,25,"6'3""",205 lbs
Saudi arabia,Amin Al Bukhari,G,25,"6'3""",174 lbs
Saudi arabia,Abdullah Al Muaiouf,G,35,"6'2""",211 lbs
Saudi arabia,Mohammed Khalil Al Owais,G,30,"6'0""",154 lbs
Saudi arabia,Fawaz Al Qarni,G,30,"6'0""",185 lbs
Saudi arabia,Mohammed Al Rubaie,G,24,"6'2""",-
Saudi arabia,Nawaf AL-Aqidi,G,22,-,-
Saudi arabia,Abdullah Hussain AL-Oaisher,G,31,"6'0""",-
Saudi arabia,Mohammed Alyami,G,24,"6'2""",171 lbs
Saudi arabia,Mustafa Malaeka,G,36,"6'0""",182 lbs
Saudi arabia,Saud Abdulhamid,D,23,"5'7""",-
Saudi arabia,Abdulelah Al Amri,D,25,"6'0""",160 lbs
Saudi arabia,Ali Al Bulayhi,D,32,"6'0""",176 lbs
Saudi arabia,Abdulrahman AL Obaid,D,29,"5'7""",141 lbs
Saudi arabia,Ziad AL Sahefi,D,27,-,-
Saudi arabia,Yasir Al Shahrani,D,30,"5'6""",141 lbs
Saudi arabia,Abdullah AL Shamekh,D,29,-,-
Saudi arabia,Hamdan AL Shamrani,D,25,"5'10""",169 lbs
Saudi arabia,Hassan Al Tambakti,D,23,"5'10""",160 lbs
Saudi arabia,Ali Alawjami,D,26,-,-
Saudi arabia,Ali AL-Boleahi,D,32,"5'10""",-
Saudi arabia,Mohammed Al-Breik,D,29,-,-
Saudi arabia,Mohammed Alburayk,D,29,"5'8""",136 lbs
Saudi arabia,Sultan Alganham,D,28,"5'8""",136 lbs
Saudi arabia,Moteb Al-Harbi,D,22,"5'8""",-
Saudi arabia,Mohammed AL-Khubrani,D,28,"5'10""",143 lbs
Saudi arabia,Ali Lajami,D,26,-,-
Saudi arabia,Abdullah Madu,D,29,"6'1""",189 lbs
Saudi arabia,Omar Othman,D,36,"6'0""",169 lbs
Saudi arabia,Hussain Qasim,D,-,-,-
Saudi arabia,Hussain Salem,D,24,"5'8""",-
Saudi arabia,Ahmed Sharahili,D,28,"6'0""",165 lbs
Saudi arabia,Nawaf AL Abed,M,32,"5'6""",130 lbs
Saudi arabia,Ali AL Asmari,M,25,"6'0""",154 lbs
Saudi arabia,Ali AL Asmari,M,25,"6'0""",-
Saudi arabia,Nasser Al Dawsari,M,23,"5'10""",143 lbs
Saudi arabia,Salem Al Dawsari,M,30,"5'8""",152 lbs
Saudi arabia,Abdulrahman AL Dosari,M,24,"5'9""",165 lbs
Saudi arabia,Salman Al Faraj,M,32,"5'10""",141 lbs
Saudi arabia,Salman Al Faraj,M,32,-,-
Saudi arabia,Abdullah Al Khaibari,M,25,"5'8""",145 lbs
Saudi arabia,Abdullah Al Khaibari,M,25,"5'8""",145 lbs
Saudi arabia,Mohammed AL Kuwaykibi,M,27,"5'6""",130 lbs
Saudi arabia,Abdulelah Al Malki,M,27,"5'10""",154 lbs
Saudi arabia,Sami AL Naji,M,25,"5'9""",-
Saudi arabia,Khaled AL Samiri,M,25,"5'4""",132 lbs
Saudi arabia,Yahya Al Shehri,M,32,"5'4""",141 lbs
Saudi arabia,Nasser Aldawsari,M,23,"5'10""",-
Saudi arabia,Khalid Alghannam,M,21,"5'7""",-
Saudi arabia,Khalid Al-Ghannam,M,21,-,-
Saudi arabia,Ali Al-Hassan,M,25,"5'11""",147 lbs
Saudi arabia,Sami Al-Najei,M,25,-,-
Saudi arabia,Abdulrahman Alobud,M,27,"5'8""",-
Saudi arabia,Ziyad Abdulwahed Al-Sahafi,M,28,"5'11""",163 lbs
Saudi arabia,Mohammed Falah AL-Sahli,M,30,-,-
Saudi arabia,Khalid Alsamiri,M,25,"5'5""",-
Saudi arabia,Abdulfattah Asiri,M,28,"5'5""",141 lbs
Saudi arabia,Hattan Bahebri,M,30,"5'6""",147 lbs
Saudi arabia,Abdulrahman Abdullah Ghareeb,M,25,"5'8""",132 lbs
Saudi arabia,Abdulrahman Abdullah Ghareeb,M,25,"5'4""",136 lbs
Saudi arabia,Mohamed Kanno,M,27,"6'3""",156 lbs
Saudi arabia,Mohamed Ibrahim Kanno,M,27,-,-
Saudi arabia,Abdullah Otayf,M,29,"5'9""",145 lbs
Saudi arabia,Ayman Yahya,M,21,-,-
Saudi arabia,Aiman Ahmed,F,21,-,-
Saudi arabia,Feras Al Birakan,F,22,"5'11""",163 lbs
Saudi arabia,Abdulaziz Ali Al Bishi,F,28,"5'8""",160 lbs
Saudi arabia,Firas Al Buraikan,F,22,-,-
Saudi arabia,Abdullah Al Hamdan,F,22,"6'0""",169 lbs
Saudi arabia,Mohammed AL Kwikbi,F,27,"5'5""",-
Saudi arabia,Fahad Al Muwallad,F,27,"5'6""",143 lbs
Saudi arabia,Feras Albrikan,F,22,"5'11""",-
Saudi arabia,Abdullah Abdulrahman Alhamddan,F,22,-,-
Saudi arabia,Fahad Almuwallal,F,27,-,-
Saudi arabia,Saleh Al-Shehri,F,28,"6'0""",-
Saudi arabia,Haitham Mohammed Asiri,F,21,-,-
Saudi arabia,Haroune Camara,F,24,"6'0""",178 lbs
Saudi arabia,Muhannad Asiri,-,35,-,-
Senegal,Abdoulaye Diallo,G,30,"6'3""",180 lbs
Senegal,Seny Dieng,G,27,"6'3""",185 lbs
Senegal,Alioune Badara Faty,G,27,-,-
Senegal,Alfred Gomis,G,28,"6'5""",176 lbs
Senegal,Bingourou Kamara,G,25,"6'5""",202 lbs
Senegal,Edouard Mendy,G,30,"6'5""",189 lbs
Senegal,Saliou Ciss,D,33,"5'8""",158 lbs
Senegal,Pape Abou Cisse,D,26,"6'5""",182 lbs
Senegal,Racine Coly,D,26,"6'0""",167 lbs
Senegal,Abdou Diallo,D,26,"6'1""",174 lbs
Senegal,Elhadji Pape Djibril Diaw,D,27,"6'3""",187 lbs
Senegal,Lamine Gassama,D,32,"5'11""",163 lbs
Senegal,Kalidou Koulibaly,D,31,"6'4""",196 lbs
Senegal,Ibrahima Mbaye,D,27,"6'2""",154 lbs
Senegal,Youssouf Sabaly,D,29,"5'8""",149 lbs
Senegal,Salif Sane,D,31,"6'5""",185 lbs
Senegal,Bouna Sarr,D,30,"5'9""",152 lbs
Senegal,Abdoulaye Seck,D,30,"6'3""",209 lbs
Senegal,Fode Toure,D,25,"5'11""",132 lbs
Senegal,Moussa Wague,D,23,"5'9""",154 lbs
Senegal,Krepin Diatta,M,23,"5'6""",-
Senegal,Idrissa Gueye,M,32,"5'8""",145 lbs
Senegal,Pape Alassane Gueye,M,23,"6'0""",143 lbs
Senegal,Cheikhou Kouyate,M,32,"6'2""",165 lbs
Senegal,Joseph Lopy,M,30,"5'11""",149 lbs
Senegal,Mamadou Loum,M,25,"6'3""",185 lbs
Senegal,Nampalys Mendy,M,30,"5'5""",160 lbs
Senegal,Moustapha Name,M,27,"6'0""",-
Senegal,Badou Ndiaye,M,31,"5'11""",163 lbs
Senegal,Pape Matar Sarr,M,19,"6'0""",154 lbs
Senegal,Sidy Sarr,M,26,"6'5""",165 lbs
Senegal,Keita Balde,F,27,"6'0""",169 lbs
Senegal,Boulaye Dia,F,25,"5'10""",165 lbs
Senegal,Habib Diallo,F,27,"6'1""",174 lbs
Senegal,Famara Diedhiou,F,29,"6'2""",176 lbs
Senegal,Bamba Dieng,F,22,"5'10""",158 lbs
Senegal,Sadio Mane,F,30,"5'8""",152 lbs
Senegal,Mbaye Niang,F,27,"6'2""",182 lbs
Senegal,Ismaila Sarr,F,24,"6'0""",167 lbs
Senegal,Mame Thiam,F,29,"6'1""",174 lbs
Senegal,Sada Thioub,F,27,"5'10""",165 lbs
Serbia,Marko Dmitrovic,G,30,"6'4""",207 lbs
Serbia,Marko Ilic,G,24,"5'9""",154 lbs
Serbia,Vanja Milinkovic-Savic,G,25,"6'7""",202 lbs
Serbia,Predrag Rajkovic,G,26,"6'3""",187 lbs
Serbia,Mile Svilar,G,22,"6'2""",178 lbs
Serbia,Strahinja Erakovic,D,21,"6'1""",-
Serbia,Nikola Milenkovic,D,24,"6'4""",198 lbs
Serbia,Stefan Mitrovic,D,32,"6'2""",185 lbs
Serbia,Filip Mladenovic,D,30,"5'10""",143 lbs
Serbia,Matija Nastasic,D,29,"6'2""",182 lbs
Serbia,Strahinja Pavlovic,D,21,"6'4""",187 lbs
Serbia,Marko Petkovic,D,29,"6'0""",176 lbs
Serbia,Mihailo Ristic,D,26,"5'10""",174 lbs
Serbia,Uros Spajic,D,29,"6'2""",180 lbs
Serbia,Aleksa Terzic,D,22,"6'0""",156 lbs
Serbia,Milos Veljkovic,D,26,"6'2""",169 lbs
Serbia,Filip Djuricic,M,30,"5'11""",165 lbs
Serbia,Marko Grujic,M,26,"6'2""",180 lbs
Serbia,Nemanja Gudelj,M,30,"6'1""",178 lbs
Serbia,Ivan Ilic,M,21,"5'11""",-
Serbia,Filip Kostic,M,29,"6'0""",180 lbs
Serbia,Darko Lazovic,M,31,"5'11""",145 lbs
Serbia,Sasa Lukic,M,25,"6'0""",169 lbs
Serbia,Nemanja Maksimovic,M,27,"6'2""",171 lbs
Serbia,Erhan Masovic,M,23,"6'2""",167 lbs
Serbia,Sergej Milinkovic-Savic,M,27,"6'3""",167 lbs
Serbia,Uros Racic,M,24,"6'3""",178 lbs
Serbia,Andrija Zivkovic,M,26,"5'6""",149 lbs
Serbia,Djordje Jovanovic,F,23,"6'1""",171 lbs
Serbia,Dejan Joveljic,F,22,"5'11""",158 lbs
Serbia,Luka Jovic,F,24,"5'11""",187 lbs
Serbia,Aleksandar Mitrovic,F,27,"6'2""",198 lbs
Serbia,Nemanja Radonjic,F,26,"6'0""",169 lbs
Serbia,Dusan Tadic,F,33,"5'11""",167 lbs
Serbia,Dusan Vlahovic,F,22,"6'2""",171 lbs
South korea,Song Beom-keun,G,24,"6'4""",202 lbs
South korea,Sung-yun Gu,G,28,"6'4""",180 lbs
South korea,Jo Hyeon-uh,G,30,"6'2""",165 lbs
South korea,Hyeon-woo Jo,G,30,"6'2""",-
South korea,Jin Hyeon Kim,G,35,"6'3""",180 lbs
South korea,Kim Dong-jun,G,27,"6'2""",163 lbs
South korea,Kim Seung Gyu,G,31,"6'1""",185 lbs
South korea,Beom-keun Song,G,24,-,-
South korea,Yu-min Cho,D,25,"5'11""",174 lbs
South korea,Chul Hong,D,31,"5'9""",154 lbs
South korea,Yoon Jong-gyu,D,24,"5'8""",141 lbs
South korea,Joo-ho Park,D,35,"5'8""",156 lbs
South korea,Seung-hyeon Jung,D,28,"6'2""",163 lbs
South korea,Lee Ki-Je,D,31,"5'8""",149 lbs
South korea,Jin-su Kim,D,30,"5'9""",149 lbs
South korea,Min-jae Kim,D,25,"6'2""",154 lbs
South korea,Kyung-won Kwon,D,30,"6'2""",182 lbs
South korea,Jae-Ik Lee,D,23,-,-
South korea,Yong Lee,D,35,"5'10""",163 lbs
South korea,Park Min-kyu,D,26,"5'9""",147 lbs
South korea,Kim Moon-hwan,D,26,"5'8""",141 lbs
South korea,Jisu Park,D,-,-,-
South korea,Ji-su Park,D,28,"6'1""",169 lbs
South korea,Joo Ho Park,D,-,-,-
South korea,Kim Yeong-Bin,D,30,"6'0""",174 lbs
South korea,Kim Young-gwon,D,32,"6'1""",163 lbs
South korea,Kwon Chang-Hoon,M,28,"5'8""",145 lbs
South korea,Lee Dong Kyung,M,24,"5'8""",149 lbs
South korea,Lee Dong-gyeong,M,24,"5'8""",149 lbs
South korea,Kim Dong-hyeon,M,25,"5'11""",158 lbs
South korea,Seunggyu Han,M,-,-,-
South korea,Hwang In-beom,M,25,"5'9""",154 lbs
South korea,Woo-yeong Jeong,M,22,"5'10""",152 lbs
South korea,Kim Jin-gyu,M,25,"5'9""",149 lbs
South korea,Se Jong Ju,M,31,"5'9""",158 lbs
South korea,Son Jun Ho,M,30,-,-
South korea,Sang-woo Kang,M,28,"5'8""",132 lbs
South korea,Bokyung Kim,M,-,-,-
South korea,Insung Kim,M,-,-,-
South korea,Tae-hwan Kim,M,33,"5'9""",158 lbs
South korea,Seung-beom Ko,M,28,"5'8""",154 lbs
South korea,Jae-sung Lee,M,29,"5'10""",154 lbs
South korea,Kang In Lee,M,21,"5'8""",-
South korea,Yeongjae Lee,M,-,-,-
South korea,Seon Min Moon,M,-,-,-
South korea,Seung-Ho Paik,M,25,"5'10""",149 lbs
South korea,Na Sangho,M,25,"5'8""",154 lbs
South korea,Jun-ho Son,M,30,"5'10""",136 lbs
South korea,Nam Tae Hee,M,31,"5'8""",160 lbs
South korea,Du-jae Won,M,24,"6'1""",176 lbs
South korea,Jung Woo-young,M,32,"6'1""",169 lbs
South korea,Illok Yun,M,-,-,-
South korea,Lee Dong-Jun,F,25,"5'8""",143 lbs
South korea,Jo Gue-sung,F,24,"6'0""",154 lbs
South korea,Kim Gun-hee,F,27,"6'1""",174 lbs
South korea,Hwang Hee-chan,F,26,"5'9""",169 lbs
South korea,Son Heung-min,F,30,"6'0""",171 lbs
South korea,Ui-jo Hwang,F,29,"6'0""",180 lbs
South korea,Kim In-Sung,F,32,"5'10""",163 lbs
South korea,Seungdae Kim,F,-,-,-
South korea,Shin-wook Kim,F,34,"6'5""",213 lbs
South korea,Dong-jun Lee,F,25,"5'8""",-
South korea,Jeonghyeop Lee,F,31,"6'1""",-
South korea,Song Min-kyu,F,22,"5'10""",158 lbs
South korea,Jeong Sang-Bin,F,20,"5'8""",149 lbs
South korea,Eom Won-sang,F,23,"5'7""",138 lbs
South korea,Cho Young-wook,F,23,"5'11""",160 lbs
South korea,Ji Dong Won,-,31,-,-
Spain,David De Gea,G,31,"6'3""",156 lbs
Spain,David Raya,G,26,"6'0""",176 lbs
Spain,Robert Sanchez,G,24,"6'5""",-
Spain,Unai Simon,G,25,"6'2""",194 lbs
Spain,Arnau Tenas,G,21,-,-
Spain,Jordi Alba,D,33,"5'6""",149 lbs
Spain,Marcos Alonso,D,31,"6'2""",187 lbs
Spain,Cesar Azpilicueta,D,32,"5'10""",169 lbs
Spain,Dani Carvajal,D,30,"5'8""",160 lbs
Spain,Eric Garcia,D,21,"5'11""",174 lbs
Spain,Hugo Guillamon,D,22,"5'10""",136 lbs
Spain,Aymeric Laporte,D,28,"6'3""",191 lbs
Spain,Diego Llorente,D,28,"6'1""",167 lbs
Spain,Jose Luis Gaya,D,27,"5'7""",145 lbs
Spain,Inigo Martinez,D,31,"5'11""",167 lbs
Spain,Pau Torres,D,25,"6'3""",176 lbs
Spain,Sergio Busquets,M,34,"6'2""",167 lbs
Spain,Pablo Fornals,M,26,"5'10""",147 lbs
Spain,Gavi,M,17,-,-
Spain,Koke,M,30,"5'9""",163 lbs
Spain,Marcos Llorente,M,27,"6'0""",163 lbs
Spain,Brais Mendez,M,25,"6'1""",167 lbs
Spain,Mikel Merino,M,26,"6'2""",182 lbs
Spain,Dani Olmo,M,24,"5'10""",158 lbs
Spain,Rodri,M,26,"6'3""",171 lbs
Spain,Pablo Sarabia,M,30,"5'8""",154 lbs
Spain,Carlos Soler,M,25,"5'10""",167 lbs
Spain,Thiago,M,31,"5'8""",154 lbs
Spain,Marco Asensio,F,26,"5'11""",167 lbs
Spain,Raul De Tomas,F,27,"5'10""",158 lbs
Spain,Brahim Diaz,F,22,"5'7""",149 lbs
