,jobID,title,departmentName,description,summary,displayJob,dateUpdated,managerName,approximateHoursPerWeek,positionsAllocated,positionsAvailble,workSchedule,beginningDate,recruitingStartDate,requireResume,limitApplicants,limitNumber,applicants,jobQuestions,isOnline,allowOnline,jobMajors,startDate,endDate,payRate
336,508123,BA211 OnlineTutor,Campus Student,"<p><b><span>Online</span><span> Tutor is needed for the BA 211: </span></b>Business Fundamentals<b><span>.</span><span> Help students succeed and choose your own weekly hours! The duties for this position include: posting 7 or more weekly hours in I-Plan, meeting with students over zoom, engaging daily in the student learning community (answer student questions, create learning resources, oversee peer-to-peer learning). </span></b></p><p></p><p><b><span>Hiring Requirements: </span><span>Applicants must be living in Idaho or Utah. Applicants must have taken the class and received an A- or better.</span><span> Applicants must also have the following skills/attributes: time management, teaching, patience, goal setting, self motivation, and being active each day. </span></b></p><p></p><p><b><span>If hired, applicants will complete a training that will teach them effective tutoring practices as well as how to use I-Plan, Zoom, and the Online Student Community. </span><span>Our office may contact you by phone or text during the hiring process. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. </span></b></p><p></p><p><b><span>Please up-load your unofficial transcript to this application by following the steps below:</span></b></p><p></p><p><b><span>1. Sign into the BYUI website</span></b></p><p><b><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></b></p><p><b><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></b></p><p><b><span>4. Select &#34;Records&#34;</span></b></p><p><b><span>5. Then, click on &#34;transcript request&#34;</span></b></p><p><b><span>6. On the left click &#34;view unofficial transcript&#34;</span></b></p><p><b><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></b></p><p><b><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></b></p><p><b><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></b></p>",Online Tutor is needed for the BA 211: Business Fundamentals. Applicants must have taken the class and received an A- or better. Applicants must be living in Idaho or Utah. For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.,True,2022-08-26T18:01:25.9493404,Casey McDaniel,5-10 hours (must post 7 hours of appt openings and work 3+ hours on tutorin,100.0,84.0,Flexible,2022-09-13T02:00:00,2019-08-22T01:00:00,True,False,0,[],[],True,False,[],2022-08-09T00:00:00,2022-09-08T01:00:00,10.0
337,508122,BA211 OnlineTutor,Online Student,"<p><b><span>Online Tutor is needed for the BA 211: Business Fundamentals I. Help students succeed and choose your own weekly hours! The duties for this position include: posting 7 or more weekly hours in I-Plan, meeting with students over zoom, engaging daily in the student learning community (answer student questions, create learning resources, oversee peer-to-peer learning). </span></b></p><p><b><span>Hiring Requirements: </span><span>Applicants must be living in Idaho or Utah. Applicants must have taken the class and received an A- or better.</span><span> Applicants must also have the following skills/attributes: time management, teaching, patience, goal setting, self motivation, and being active each day. </span></b></p><p><b><span>If hired, applicants will complete a training that will teach them effective tutoring practices as well as how to use I-Plan, Zoom, and the Online Student Community. </span><span>Our office may contact you by phone or text during the hiring process. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. </span></b></p><p><b><span>Please up-load your unofficial transcript to this application by following the steps below:</span></b></p><p><b><span>1. Sign into the BYUI website</span></b></p><p><b><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></b></p><p><b><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></b></p><p><b><span>4. Select &#34;Records&#34;</span></b></p><p><b><span>5. Then, click on &#34;transcript request&#34;</span></b></p><p><b><span>6. On the left click &#34;view unofficial transcript&#34;</span></b></p><p><b><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></b></p><p><b><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></b></p><p><b><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></b></p>",An Online Tutor is needed for the BA 211: Business Fundamentals I. Applicants must have taken the class and received an A- or better. Applicants must be living in Idaho or Utah. Applicants will use I-plan and Zoom to take appointments and meet with students online for tutoring needs. For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu. Our office may contact you by phone or text during the hiring process.,True,2022-08-26T18:01:25.9133229,Casey McDaniel,5-10 hours (must post 7 hours of appt openings and work 3+ hours on tutori,100.0,100.0,Flexible,2022-09-12T20:00:00,2019-08-22T01:00:00,True,False,0,[],[],False,True,[],2022-08-08T15:00:00,2022-09-07T19:00:00,10.0
338,416437,BIO180 OnlineTutor,Online Student,"<p><span><span>Online</span><span> Tutor is needed for the BIO 180: </span></span>Introduction to Biology I.<span><span> Help students succeed and choose your own weekly hours! The duties for this position include: posting 7 or more weekly hours in I-Plan, meeting with students over zoom, engaging daily in the student learning community (answer student questions, create learning resources, oversee peer-to-peer learning). </span></span></p><p></p><p><span><span>Hiring Requirements: </span><span>Applicants must be living in Idaho or Utah. Applicants must have taken the class and received an A- or better.</span><span> Applicants must also have the following skills/attributes: time management, teaching, patience, goal setting, self motivation, and being active each day. </span></span></p><p></p><p><span><span>If hired, applicants will complete a training that will teach them effective tutoring practices as well as how to use I-Plan, Zoom, and the Online Student Community. </span><span>Our office may contact you by phone or text during the hiring process. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. </span></span></p><p></p><p><span><span>Please up-load your unofficial transcript to this application by following the steps below:</span></span></p><p></p><p><span><span>1. Sign into the BYUI website</span></span></p><p><span><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></span></p><p><span><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></span></p><p><span><span>4. Select &#34;Records&#34;</span></span></p><p><span><span>5. Then, click on &#34;transcript request&#34;</span></span></p><p><span><span>6. On the left click &#34;view unofficial transcript&#34;</span></span></p><p><span><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></span></p><p><span><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></span></p><p><span><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></span></p><p></p>",Online Tutor is needed for the BIO 180: Introduction to Biology I. Applicants must have taken the class and received an A- or better. Applicants must be living in Idaho or Utah. For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.,True,2022-08-26T18:01:23.1931282,Casey McDaniel,5-10 hrs (must post 7 hrs of appt openings and work 3+ hrs on tutoring),100.0,100.0,Flexible,2022-09-13T21:00:00,2019-09-16T01:00:00,True,False,0,[],[],False,True,[],2022-08-14T02:00:00,2022-09-11T21:00:00,10.0
339,341836,BIO180 OnlineTutor,Campus Student,"<p><span>Online Tutor is needed for the BIO 180. Help students succeed and choose your own weekly hours! The duties for this position include: posting 7 or more weekly hours in I-Plan, meeting with students over zoom, engaging daily in the student learning community (answer student questions, create learning resources, oversee peer-to-peer learning). </span><span> </span></p><p></p><p><span>Hiring Requirements: Applicants must be living in Idaho or Utah. Applicants must have taken the class and received an A- or better. Applicants must also have the following skills/attributes: time management, teaching, patience, goal setting, self motivation, and being active each day. </span></p><p></p><p><span>If hired, applicants will complete a training that will teach them effective tutoring practices as well as how to use I-Plan, Zoom, and the Online Student Community. Our office may contact you by phone or text during the hiring process. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. </span></p><p></p><p><span>Please up-load your unofficial transcript to this application by following the steps below:</span></p><p></p><p><span>1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></p>",Online Tutor is needed for the BIO 180. Applicants must have taken the class and received an A- or better. Applicants must be living in Idaho or Utah. For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.,True,2022-08-26T18:01:14.6468625,Casey McDaniel,5-10 hours (must post 7 hours of appt openings and work 3+ hours on tutorin,100.0,96.0,Hours worked may vary according to student demand,2022-09-13T20:00:00,2019-01-16T01:00:00,True,False,0,[],[],True,False,[],2022-08-14T02:00:00,2022-09-11T20:00:00,10.0
340,1530218,ART130 OnlineTutor,Campus Student,"<p><span> Online Tutor is needed for ART 130: </span>Introduction to Graphic Design<span>. Help students succeed and choose your own weekly hours! The duties for this position include: posting 7 or more weekly hours in I-Plan, meeting with students over zoom, engaging daily in the student learning community (answer student questions, create learning resources, oversee peer-to-peer learning).  </span></p><p></p><p><span>Hiring Requirements: Applicants must be living in Idaho or Utah. Applicants must have taken the class and received an A- or better. Applicants must also have the following skills/attributes: time management, teaching, patience, goal setting, self motivation, and being active each day. </span></p><p></p><p><span>If hired, applicants will complete a training that will teach them effective tutoring practices as well as how to use I-Plan, Zoom, and the Online Student Community. Our office may contact you by phone or text during the hiring process. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. </span></p><p></p><p><span>Please up-load your unofficial transcript to this application by following the steps below:</span></p><p></p><p><span>1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span><span> </span><span> </span></p>",Online Tutor is needed for the ART 130: Introduction to Graphic Design. Applicants must have taken the class and received an A- or better. Applicants must be living in Idaho or Utah. For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.,True,2022-08-26T17:46:40.2657653,Casey McDaniel,5-10 hours (must post 7 hours of appt openings and work 3+ hours on tutorin,100.0,99.0,Flexible,2022-09-13T02:00:00,2020-12-16T01:00:00,True,True,50,[],[],True,False,[],2022-08-08T14:00:00,2022-09-08T02:00:00,10.0
341,1530217,ART130 OnlineTutor,Online Student,"<p><span>Online Tutor is needed for ART 130: </span>Introduction to Graphic Design<span>. Help students succeed and choose your own weekly hours! The duties for this position include: posting 7 or more weekly hours in I-Plan, meeting with students over zoom, engaging daily in the student learning community (answer student questions, create learning resources, oversee peer-to-peer learning).  </span></p><p></p><p><span>Hiring Requirements: Applicants must be living in Idaho or Utah. Applicants must have taken the class and received an A- or better. Applicants must also have the following skills/attributes: time management, teaching, patience, goal setting, self motivation, and being active each day. </span></p><p></p><p><span>If hired, applicants will complete a training that will teach them effective tutoring practices as well as how to use I-Plan, Zoom, and the Online Student Community. Our office may contact you by phone or text during the hiring process. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. </span></p><p></p><p><span>Please up-load your unofficial transcript to this application by following the steps below:</span></p><p></p><p><span>1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></p>",Online Tutor is needed for the ART 130: Introduction to Graphic Design. Applicants must have taken the class and received an A- or better. Applicants must be living in Idaho or Utah. For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.,True,2022-08-26T17:31:52.7391134,Casey McDaniel,5-10 hours (must post 7 hours of appt openings and work 3+ hours on tutorin,100.0,96.0,Flexible,2022-09-13T08:00:00,2020-12-16T01:00:00,True,True,50,[],[],False,True,[],2022-08-08T13:00:00,2022-09-08T08:00:00,10.0
342,1495244,ART110 OnlineTutor,Online Student,"<p><span> Online Tutor is needed for the ART 110: </span>Drawing I<span>. Help students succeed and choose your own weekly hours! The duties for this position include: posting 7 or more weekly hours in I-Plan, meeting with students over zoom, engaging daily in the student learning community (answer student questions, create learning resources, oversee peer-to-peer learning).  </span></p><p></p><p><span>Hiring Requirements: Applicants must be living in Idaho or Utah. Applicants must have taken the class and received an A- or better. Applicants must also have the following skills/attributes: time management, teaching, patience, goal setting, self motivation, and being active each day. </span></p><p></p><p><span>If hired, applicants will complete a training that will teach them effective tutoring practices as well as how to use I-Plan, Zoom, and the Online Student Community. Our office may contact you by phone or text during the hiring process. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. </span></p><p></p><p><span>Please up-load your unofficial transcript to this application by following the steps below:</span></p><p></p><p><span>1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf </span><span> </span><span> </span></p>",Online Tutor is needed for the ART 110: Drawing I. Applicants must have taken the class and received an A- or better. Applicants must be living in Idaho or Utah. For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.,True,2022-08-26T17:31:51.6382718,Casey McDaniel,5-10 hours (must post 7 hours of appt openings and work 3+ hours on tutorin,100.0,100.0,must have a minimum of 10 hours of availability,2022-09-12T08:00:00,2020-12-08T01:00:00,True,True,50,[],[],False,True,[],2022-06-25T03:00:00,2022-09-10T08:00:00,10.0
343,1495243,ART110 OnlineTutor,Campus Student,"<p><span> Online Tutor is needed for the ART 110: </span>Drawing I<span>. Help students succeed and choose your own weekly hours! The duties for this position include: posting 7 or more weekly hours in I-Plan, meeting with students over zoom, engaging daily in the student learning community (answer student questions, create learning resources, oversee peer-to-peer learning).  </span></p><p></p><p><span>Hiring Requirements: Applicants must be living in Idaho or Utah. Applicants must have taken the class and received an A- or better. Applicants must also have the following skills/attributes: time management, teaching, patience, goal setting, self motivation, and being active each day. </span></p><p></p><p><span>If hired, applicants will complete a training that will teach them effective tutoring practices as well as how to use I-Plan, Zoom, and the Online Student Community. Our office may contact you by phone or text during the hiring process. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. </span></p><p></p><p><span>Please up-load your unofficial transcript to this application by following the steps below:</span></p><p></p><p><span>1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></p><p><span> </span><span> </span></p>",Online Tutor is needed for the ART 110: Drawing I. Applicants must have taken the class and received an A- or better. Applicants must be living in Idaho or Utah. For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.,True,2022-08-26T17:31:51.5914238,Casey McDaniel,5-10 hours (must post 7 hours of appt openings and work 3+ hours on tutorin,100.0,95.0,must have a minimum of 10 hours of availability,2022-09-12T08:00:00,2020-12-08T01:00:00,True,True,50,[],[],True,False,[],2022-06-25T03:00:00,2022-09-08T08:00:00,10.0
344,1491653,ART107 OnlineTutor,Online Student,"<p><span>Online Tutor is needed for ART 107: </span>Design and Color<span>. Help students succeed and choose your own weekly hours! The duties for this position include: posting 7 or more weekly hours in I-Plan, meeting with students over zoom, engaging daily in the student learning community (answer student questions, create learning resources, oversee peer-to-peer learning).  </span></p><p></p><p><span>Hiring Requirements: Applicants must be living in Idaho or Utah. Applicants must have taken the class and received an A- or better. Applicants must also have the following skills/attributes: time management, teaching, patience, goal setting, self motivation, and being active each day. </span></p><p></p><p><span>If hired, applicants will complete a training that will teach them effective tutoring practices as well as how to use I-Plan, Zoom, and the Online Student Community. Our office may contact you by phone or text during the hiring process. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. </span></p><p></p><p><span>Please up-load your unofficial transcript to this application by following the steps below:</span></p><p></p><p><span>1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></p>",Online Tutor is needed for ART 107: Design and Color. Applicants must have taken the class and received an A- or better. Applicants must be living in Idaho or Utah. For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.,True,2022-08-26T17:31:51.4351366,Casey McDaniel,5-10 hours (must post 7 hours of appt openings and work 3+ hours on tutori,100.0,100.0,Flexible,2022-09-12T17:00:00,2020-12-07T01:00:00,True,True,50,[],[],False,True,[],2022-06-25T03:00:00,2022-09-07T17:00:00,10.0
345,1491652,ART107 OnlineTutor,Campus Student,"<p><span> Online Tutor is needed for ART 107: </span>Design and Color<span>. Help students succeed and choose your own weekly hours! The duties for this position include: posting 7 or more weekly hours in I-Plan, meeting with students over zoom, engaging daily in the student learning community (answer student questions, create learning resources, oversee peer-to-peer learning).  </span></p><p></p><p><span>Hiring Requirements: Applicants must be living in Idaho or Utah. Applicants must have taken the class and received an A- or better. Applicants must also have the following skills/attributes: time management, teaching, patience, goal setting, self motivation, and being active each day. </span></p><p></p><p><span>If hired, applicants will complete a training that will teach them effective tutoring practices as well as how to use I-Plan, Zoom, and the Online Student Community. Our office may contact you by phone or text during the hiring process. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. </span></p><p></p><p><span>Please up-load your unofficial transcript to this application by following the steps below:</span></p><p></p><p><span>1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></p><p><span> </span><span> </span></p>",Online Tutor is needed for ART 107: Design and Color. Applicants must have taken the class and received an A- or better. Applicants must be living in Idaho or Utah. For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.,True,2022-08-26T17:31:51.3882315,Casey McDaniel,5-10 hours (must post 7 hours of appt openings and work 3+ hours on tutori,100.0,95.0,Flexible,2022-09-12T17:00:00,2020-12-07T01:00:00,True,True,50,[],[],True,False,[],2022-06-25T03:00:00,2022-09-07T17:00:00,10.0
346,508189,ANTH101 OnlineTutor,Online Student,"<p><span> Online Tutor is needed for ANTH 101: </span>Introduction to Cultural Anthropology<span>. Help students succeed and choose your own weekly hours! The duties for this position include: posting 7 or more weekly hours in I-Plan, meeting with students over zoom, engaging daily in the student learning community (answer student questions, create learning resources, oversee peer-to-peer learning).  </span></p><p></p><p><span>Hiring Requirements: Applicants must be living in Idaho or Utah. Applicants must have taken the class and received an A- or better. Applicants must also have the following skills/attributes: time management, teaching, patience, goal setting, self motivation, and being active each day. </span></p><p></p><p><span>If hired, applicants will complete a training that will teach them effective tutoring practices as well as how to use I-Plan, Zoom, and the Online Student Community. Our office may contact you by phone or text during the hiring process. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. </span></p><p></p><p><span>Please up-load your unofficial transcript to this application by following the steps below:</span></p><p><span>1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span><span> </span><span> </span></p>",An Online Tutor for ANTH 101: Introduction to Cultural Anthropology. Applicants must have taken the class with a B+ or better. Applicant must be living in Idaho or Utah. Applicants will use I-plan and Zoom to take appointments and meet with students online for tutoring needs. For more information please contact the Online TA/Tutoring Office at 208-496-1595 or onlineta@byui.edu. Our office may contact you by phone or text during the hiring process.,True,2022-08-26T17:31:25.343479,Casey McDaniel,5-10 hours (must post 7 hours of appt openings and work 3+ hours on tutorin,100.0,100.0,Flexible,2022-09-13T03:00:00,2019-08-22T01:00:00,True,False,0,[],[],False,True,[],2022-06-15T00:00:00,2022-09-11T03:00:00,10.0
347,508188,ANTH101 OnlineTutor,Campus Student,"<p><span>Online Tutor is needed for ANTH 101: </span>Introduction to Cultural Anthropology<span>. Help students succeed and choose your own weekly hours! The duties for this position include: posting 7 or more weekly hours in I-Plan, meeting with students over zoom, engaging daily in the student learning community (answer student questions, create learning resources, oversee peer-to-peer learning).  </span></p><p></p><p><span>Hiring Requirements: Applicants must be living in Idaho or Utah. Applicants must have taken the class and received an A- or better. Applicants must also have the following skills/attributes: time management, teaching, patience, goal setting, self motivation, and being active each day. </span></p><p></p><p><span>If hired, applicants will complete a training that will teach them effective tutoring practices as well as how to use I-Plan, Zoom, and the Online Student Community. Our office may contact you by phone or text during the hiring process. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. </span></p><p></p><p><span>Please up-load your unofficial transcript to this application by following the steps below:</span></p><p></p><p><span>1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></p>",Online Tutor is needed for ANTH 101: Introduction to Cultural Anthropology. Applicants must have taken the class and received an A- or better. Applicants must be living in Idaho or Utah. For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.,True,2022-08-26T17:31:25.3122449,Casey McDaniel,5-10 hrs (must post 7 hrs of appt openings and work 3+ hours on tutoring),100.0,90.0,Flexible,2022-09-13T05:00:00,2019-08-22T01:00:00,True,False,0,[],[],True,False,[],2022-06-14T22:00:00,2022-09-11T05:00:00,10.0
348,2188025,AGBUS147 OnlineTutor,Online Student,"<p><span> Online Tutor is needed for AGBUS 147: </span></p><h2>Introduction to International Agricultural Marketing<span>. Help students succeed and choose your own weekly hours! The duties for this position include: posting 7 or more weekly hours in I-Plan, meeting with students over zoom, engaging daily in the student learning community (answer student questions, create learning resources, oversee peer-to-peer learning).  </span></h2><p></p><p><span>Hiring Requirements: Applicants must be living in Idaho or Utah. Applicants must have taken the class and received an A- or better. Applicants must also have the following skills/attributes: time management, teaching, patience, goal setting, self motivation, and being active each day. </span></p><p></p><p><span>If hired, applicants will complete a training that will teach them effective tutoring practices as well as how to use I-Plan, Zoom, and the Online Student Community. Our office may contact you by phone or text during the hiring process. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. </span></p><p></p><p><span>Please up-load your unofficial transcript to this application by following the steps below:</span></p><p></p><p><span>1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span><span> </span><span> </span></p>",Online Tutor is needed for the AGBUS 147:  Introduction to International Agricultural Marketing. Applicants must have taken the class and received an A- or better. Applicants must be living in Idaho or Utah. For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.,True,2022-08-26T14:02:13.3145814,Casey McDaniel,5-10 hours (must post 7 hours of appt openings and work 3+ hours on tutorin,100.0,100.0,Flexible,2022-09-12T08:00:00,2021-06-15T01:00:00,True,False,0,[],[],False,True,[],2022-08-24T17:00:00,2022-09-08T08:00:00,10.0
